sif_code,nav_date,nav,AUM
SIF-120,18-Aug-2026,11.2964,2975.25
SIF-121,18-Aug-2026,11.2965,13.77
SIF-122,18-Aug-2026,11.2603,6138.22
SIF-123,18-Aug-2026,11.2601,30.41
SIF-140,18-Aug-2026,10.9316,191.86
SIF-143,18-Aug-2026,10.8981,469.82
SIF-144,18-Aug-2026,10.8981,1.69
SIF-33,18-Aug-2026,10.48,58363.39
SIF-34,18-Aug-2026,10.40,104320.21
SIF-23,18-Aug-2026,11.4657,10675.99
SIF-25,18-Aug-2026,11.3427,8780.59
SIF-24,18-Aug-2026,11.4657,2846.08
SIF-26,18-Aug-2026,11.3427,69.41
SIF-107,18-Aug-2026,10.8069,77.30
SIF-104,18-Aug-2026,10.7831,6.20
SIF-105,18-Aug-2026,10.7202,986.59
SIF-106,18-Aug-2026,10.7211,3.86
SIF-112,18-Aug-2026,10.0425,77.21
SIF-114,18-Aug-2026,10.0085,4898.28
SIF-115,18-Aug-2026,10.0085,4.09
SIF-61,18-Aug-2026,10.585,
SIF-75,18-Aug-2026,10.228,1.09
SIF-62,18-Aug-2026,10.522,6411.82
SIF-69,18-Aug-2026,10.389,16.19
SIF-71,18-Aug-2026,10.522,10.13
SIF-19,18-Aug-2026,946.2853,15304.83
SIF-20,18-Aug-2026,946.2853,9.40
SIF-21,18-Aug-2026,936.2076,23403.71
SIF-22,18-Aug-2026,936.2076,70.25
SIF-57,18-Aug-2026,10.7965,6672.40
SIF-55,18-Aug-2026,10.7192,18524.85
SIF-59,18-Aug-2026,10.7192,3.98
SIF-127,18-Aug-2026,10.88,2957.85
SIF-126,18-Aug-2026,10.85,3914.62
SIF-1,18-Aug-2026,11.1178,34219.94
SIF-3,18-Aug-2026,10.9775,21626.58
SIF-2,18-Aug-2026,11.1178,1891.16
SIF-4,18-Aug-2026,10.9775,107.01
SIF-95,18-Aug-2026,1015.9453,9683.67
SIF-94,18-Aug-2026,1015.9453,27.25
SIF-96,18-Aug-2026,1010.5961,989.09
SIF-97,18-Aug-2026,1010.5961,6.90
SIF-149,18-Aug-2026,10.50,
SIF-151,18-Aug-2026,10.50,
SIF-150,18-Aug-2026,10.48,
SIF-152,18-Aug-2026,10.48,
SIF-99,18-Aug-2026,10.5898,2622.52
SIF-100,18-Aug-2026,9.9954,
SIF-103,18-Aug-2026,9.9954,
SIF-102,18-Aug-2026,10.5370,8822.95
SIF-98,18-Aug-2026,10.5370,
SIF-101,18-Aug-2026,10.5370,15.92
SIF-108,18-Aug-2026,10.6876,106.73
SIF-111,18-Aug-2026,10.6248,992.65
SIF-110,18-Aug-2026,10.6254,3.09
SIF-116,18-Aug-2026,10.1385,1488.90
SIF-117,18-Aug-2026,10.0961,424.18
SIF-118,18-Aug-2026,10.1385,16.81
SIF-119,18-Aug-2026,10.0961,14.30
SIF-88,17-Aug-2026,10.5618,5761.98
SIF-86,17-Aug-2026,10.5618,10.18
SIF-87,17-Aug-2026,10.5073,12347.04
SIF-89,17-Aug-2026,10.5073,10.16
SIF-125,17-Aug-2026,10.4353,4219.47
SIF-124,17-Aug-2026,10.4059,11299.70
SIF-92,18-Aug-2026,11.5847,150.77
SIF-91,18-Aug-2026,11.5233,19.31
SIF-90,18-Aug-2026,11.5847,3752.11
SIF-93,18-Aug-2026,11.5233,1143.81
SIF-9,18-Aug-2026,11.1009,269251.71
SIF-10,18-Aug-2026,10.7860,8326.01
SIF-11,18-Aug-2026,11.0113,146725.84
SIF-12,18-Aug-2026,10.6967,330.72
SIF-83,18-Aug-2026,10.7007,10.43
SIF-80,18-Aug-2026,10.6524,5086.36
SIF-81,18-Aug-2026,10.6524,2.10
SIF-79,18-Aug-2026,10.7009,2281.51
SIF-51,18-Aug-2026,10.29,9.42
SIF-54,18-Aug-2026,10.386,5211.65
SIF-48,18-Aug-2026,10.384,10.17
SIF-40,18-Aug-2026,10.36,5846.08
SIF-44,18-Aug-2026,10.36,11.10
SIF-145,18-Aug-2026,10.273,
SIF-148,18-Aug-2026,10.273,
SIF-146,18-Aug-2026,10.259,
SIF-147,18-Aug-2026,10.259,
SIF-36,18-Aug-2026,10.7365,31862.76
SIF-35,18-Aug-2026,10.6550,50858.68
SIF-14,18-Aug-2026,10.5573,174995.47
SIF-15,18-Aug-2026,10.5633,1524.53
SIF-13,18-Aug-2026,10.4948,173724.47
SIF-16,18-Aug-2026,10.4939,441.58
SIF-134,18-Aug-2026,10.204,646.54
SIF-135,18-Aug-2026,10.204,19.69
SIF-136,18-Aug-2026,10.178,3504.14
SIF-137,18-Aug-2026,10.178,72.99
SIF-139,18-Aug-2026,10.1362,
SIF-138,18-Aug-2026,10.1256,
SIF-5,18-Aug-2026,11.0806,12636.28
SIF-7,18-Aug-2026,10.9393,2452.04
SIF-6,18-Aug-2026,11.0806,319.14
SIF-8,18-Aug-2026,11.1199,21.86
SIF-129,18-Aug-2026,10.185,2707.94
SIF-130,18-Aug-2026,10.1855,1.32
SIF-128,18-Aug-2026,10.1742,4763.76
SIF-32,18-Aug-2026,10.2477,18223.60
SIF-31,18-Aug-2026,10.2477,
SIF-28,18-Aug-2026,10.2477,93.49
SIF-29,18-Aug-2026,10.1221,35457.39
SIF-30,18-Aug-2026,10.1221,
SIF-27,18-Aug-2026,10.1221,121.83
