sif_code,nav_date,nav,AUM
SIF-120,11-Sep-2026,11.0490,2975.25
SIF-121,11-Sep-2026,11.0491,13.77
SIF-122,11-Sep-2026,11.0028,6138.22
SIF-123,11-Sep-2026,11.0025,30.41
SIF-155,11-Sep-2026,9.99,
SIF-156,11-Sep-2026,9.99,
SIF-140,11-Sep-2026,11.3877,191.86
SIF-141,11-Sep-2026,11.3877,
SIF-143,11-Sep-2026,11.3381,469.82
SIF-144,11-Sep-2026,11.3381,1.69
SIF-33,11-Sep-2026,10.36,58363.39
SIF-34,11-Sep-2026,10.27,104320.21
SIF-159,11-Sep-2026,9.8765,
SIF-160,11-Sep-2026,9.8765,
SIF-157,11-Sep-2026,9.8709,
SIF-158,11-Sep-2026,9.8709,
SIF-23,11-Sep-2026,11.4874,10675.99
SIF-25,11-Sep-2026,11.3541,8780.59
SIF-24,11-Sep-2026,11.4874,2846.08
SIF-26,11-Sep-2026,11.3541,69.41
SIF-107,11-Sep-2026,10.6644,77.30
SIF-104,11-Sep-2026,10.641,6.20
SIF-105,11-Sep-2026,10.5649,986.59
SIF-106,11-Sep-2026,10.5657,3.86
SIF-153,11-Sep-2026,9.96,
SIF-154,11-Sep-2026,9.95,
SIF-112,11-Sep-2026,9.8735,77.21
SIF-114,11-Sep-2026,9.8309,4898.28
SIF-115,11-Sep-2026,9.8309,4.09
SIF-61,11-Sep-2026,10.423,
SIF-75,11-Sep-2026,10.06,1.09
SIF-62,11-Sep-2026,10.349,6411.82
SIF-69,11-Sep-2026,10.219,16.19
SIF-71,11-Sep-2026,10.349,10.13
SIF-19,11-Sep-2026,916.2867,15304.83
SIF-20,11-Sep-2026,916.2867,9.40
SIF-21,11-Sep-2026,905.6577,23403.71
SIF-22,11-Sep-2026,905.6577,70.25
SIF-57,11-Sep-2026,10.4858,6672.40
SIF-60,11-Sep-2026,10.4858,
SIF-55,11-Sep-2026,10.4005,18524.85
SIF-59,11-Sep-2026,10.4005,3.98
SIF-127,11-Sep-2026,10.81,2957.85
SIF-126,11-Sep-2026,10.76,3914.62
SIF-1,11-Sep-2026,11.0546,34219.94
SIF-3,11-Sep-2026,10.9054,21626.58
SIF-2,11-Sep-2026,11.0546,1891.16
SIF-4,11-Sep-2026,10.9054,107.01
SIF-95,11-Sep-2026,994.1722,9683.67
SIF-94,11-Sep-2026,994.1722,27.25
SIF-96,11-Sep-2026,987.8123,989.09
SIF-97,11-Sep-2026,987.8123,6.90
SIF-149,11-Sep-2026,10.44,
SIF-151,11-Sep-2026,10.45,
SIF-150,11-Sep-2026,10.42,
SIF-152,11-Sep-2026,10.42,
SIF-99,11-Sep-2026,10.4193,2622.52
SIF-100,11-Sep-2026,9.8345,
SIF-103,11-Sep-2026,9.8345,
SIF-102,11-Sep-2026,10.3545,8822.95
SIF-98,11-Sep-2026,10.3545,
SIF-101,11-Sep-2026,10.3545,15.92
SIF-108,11-Sep-2026,10.4135,106.73
SIF-111,11-Sep-2026,10.3386,992.65
SIF-110,11-Sep-2026,10.3392,3.09
SIF-116,11-Sep-2026,10.3797,1488.90
SIF-117,11-Sep-2026,10.3256,424.18
SIF-118,11-Sep-2026,10.3797,16.81
SIF-119,11-Sep-2026,10.3256,14.30
SIF-88,10-Sep-2026,10.5692,5761.98
SIF-86,10-Sep-2026,10.5692,10.18
SIF-87,10-Sep-2026,10.5056,12347.04
SIF-89,10-Sep-2026,10.5056,10.16
SIF-125,10-Sep-2026,10.3983,4219.47
SIF-124,10-Sep-2026,10.3593,11299.70
SIF-92,11-Sep-2026,13.2706,150.77
SIF-91,11-Sep-2026,13.1882,19.31
SIF-90,11-Sep-2026,13.2706,3752.11
SIF-93,11-Sep-2026,13.1882,1143.81
SIF-9,11-Sep-2026,11.1329,269251.71
SIF-10,11-Sep-2026,10.7671,8326.01
SIF-11,11-Sep-2026,11.0371,146725.84
SIF-12,11-Sep-2026,10.6718,330.72
SIF-83,11-Sep-2026,10.7595,10.43
SIF-80,11-Sep-2026,10.7027,5086.36
SIF-81,11-Sep-2026,10.7027,2.10
SIF-79,11-Sep-2026,10.7597,2281.51
SIF-51,11-Sep-2026,10.307,9.42
SIF-54,11-Sep-2026,10.403,5211.65
SIF-48,11-Sep-2026,10.401,10.17
SIF-43,11-Sep-2026,10.013,
SIF-40,11-Sep-2026,10.373,5846.08
SIF-44,11-Sep-2026,10.373,11.10
SIF-145,11-Sep-2026,10.363,
SIF-148,11-Sep-2026,10.363,
SIF-146,11-Sep-2026,10.341,
SIF-147,11-Sep-2026,10.341,
SIF-36,11-Sep-2026,10.5768,31862.76
SIF-35,11-Sep-2026,10.4874,50858.68
SIF-14,11-Sep-2026,10.5291,174995.47
SIF-15,11-Sep-2026,10.5351,1524.53
SIF-13,11-Sep-2026,10.4626,173724.47
SIF-16,11-Sep-2026,10.4617,441.58
SIF-134,11-Sep-2026,10.169,646.54
SIF-135,11-Sep-2026,10.169,19.69
SIF-136,11-Sep-2026,10.134,3504.14
SIF-137,11-Sep-2026,10.134,72.99
SIF-139,11-Sep-2026,10.2054,
SIF-138,11-Sep-2026,10.1870,
SIF-5,11-Sep-2026,13.2152,12636.28
SIF-7,11-Sep-2026,13.0342,2452.04
SIF-6,11-Sep-2026,13.2152,319.14
SIF-8,11-Sep-2026,13.2504,21.86
SIF-129,11-Sep-2026,10.2205,2707.94
SIF-130,11-Sep-2026,10.221,1.32
SIF-128,11-Sep-2026,10.2054,4763.76
SIF-32,11-Sep-2026,10.1942,18223.60
SIF-31,11-Sep-2026,10.1942,
SIF-28,11-Sep-2026,10.1942,93.49
