sif_code,nav_date,nav,AUM
SIF-119,17-Sep-2026,10.3344,14.30
SIF-88,16-Sep-2026,10.5332,5761.98
SIF-86,16-Sep-2026,10.5332,10.18
SIF-87,16-Sep-2026,10.4675,12347.04
SIF-89,16-Sep-2026,10.4675,10.16
SIF-125,16-Sep-2026,10.3390,4219.47
SIF-124,16-Sep-2026,10.2979,11299.70
SIF-92,17-Sep-2026,13.2034,150.77
SIF-91,17-Sep-2026,13.1183,19.31
SIF-90,17-Sep-2026,13.2034,3752.11
SIF-93,17-Sep-2026,13.1183,1143.81
SIF-9,17-Sep-2026,11.1076,269251.71
SIF-10,17-Sep-2026,10.7427,8326.01
SIF-11,17-Sep-2026,11.0106,146725.84
SIF-12,17-Sep-2026,10.6461,330.72
SIF-83,17-Sep-2026,10.7456,10.43
SIF-80,17-Sep-2026,10.6868,5086.36
SIF-81,17-Sep-2026,10.6867,2.10
SIF-79,17-Sep-2026,10.7458,2281.51
SIF-51,17-Sep-2026,10.31,9.42
SIF-54,17-Sep-2026,10.406,5211.65
SIF-48,17-Sep-2026,10.404,10.17
SIF-43,17-Sep-2026,10.016,
SIF-40,17-Sep-2026,10.376,5846.08
SIF-44,17-Sep-2026,10.376,11.10
SIF-145,17-Sep-2026,10.351,
SIF-148,17-Sep-2026,10.351,
SIF-146,17-Sep-2026,10.327,
SIF-147,17-Sep-2026,10.327,
SIF-36,17-Sep-2026,10.4817,31862.76
SIF-35,17-Sep-2026,10.3908,50858.68
SIF-14,17-Sep-2026,10.4865,174995.47
SIF-15,17-Sep-2026,10.4925,1524.53
SIF-13,17-Sep-2026,10.4192,173724.47
SIF-16,17-Sep-2026,10.4183,441.58
SIF-134,17-Sep-2026,10.149,646.54
SIF-135,17-Sep-2026,10.149,19.69
SIF-136,17-Sep-2026,10.112,3504.14
SIF-137,17-Sep-2026,10.112,72.99
SIF-139,17-Sep-2026,10.2239,
SIF-138,17-Sep-2026,10.2036,
SIF-5,17-Sep-2026,13.0913,12636.28
SIF-7,17-Sep-2026,12.9091,2452.04
SIF-6,17-Sep-2026,13.0913,319.14
SIF-8,17-Sep-2026,13.123,21.86
SIF-129,17-Sep-2026,10.2357,2707.94
SIF-130,17-Sep-2026,10.2363,1.32
SIF-128,17-Sep-2026,10.2195,4763.76
SIF-32,17-Sep-2026,10.1745,18223.60
SIF-31,17-Sep-2026,10.1745,
SIF-28,17-Sep-2026,10.1745,93.49
SIF-29,17-Sep-2026,10.0349,35457.39
SIF-30,17-Sep-2026,10.0349,
SIF-27,17-Sep-2026,10.0349,121.83
