sif_code,nav_date,nav,AUM
SIF-120,24-Aug-2026,11.3069,2975.25
SIF-121,24-Aug-2026,11.3069,13.77
SIF-122,24-Aug-2026,11.2679,6138.22
SIF-123,24-Aug-2026,11.2676,30.41
SIF-9,24-Aug-2026,11.1326,269251.71
SIF-10,24-Aug-2026,10.8168,8326.01
SIF-11,24-Aug-2026,11.0413,146725.84
SIF-12,24-Aug-2026,10.7258,330.72
SIF-83,24-Aug-2026,10.7042,10.43
SIF-80,24-Aug-2026,10.6538,5086.36
SIF-81,24-Aug-2026,10.6538,2.10
SIF-79,24-Aug-2026,10.7044,2281.51
SIF-112,24-Aug-2026,10.0514,77.21
SIF-114,24-Aug-2026,10.015,4898.28
SIF-115,24-Aug-2026,10.015,4.09
SIF-61,24-Aug-2026,10.615,
SIF-75,24-Aug-2026,10.254,1.09
SIF-62,24-Aug-2026,10.549,6411.82
SIF-69,24-Aug-2026,10.416,16.19
SIF-71,24-Aug-2026,10.549,10.13
SIF-51,24-Aug-2026,10.293,9.42
SIF-54,24-Aug-2026,10.389,5211.65
SIF-48,24-Aug-2026,10.386,10.17
SIF-43,24-Aug-2026,10.002,
SIF-40,24-Aug-2026,10.361,5846.08
SIF-44,24-Aug-2026,10.361,11.10
SIF-19,24-Aug-2026,945.7873,15304.83
SIF-20,24-Aug-2026,945.7873,9.40
SIF-21,24-Aug-2026,935.4901,23403.71
SIF-22,24-Aug-2026,935.4901,70.25
SIF-88,24-Aug-2026,10.5835,5761.98
SIF-86,24-Aug-2026,10.5835,10.18
SIF-87,24-Aug-2026,10.5262,12347.04
SIF-89,24-Aug-2026,10.5262,10.16
SIF-140,24-Aug-2026,11.2218,191.86
SIF-143,24-Aug-2026,11.1836,469.82
SIF-144,24-Aug-2026,11.1836,1.69
SIF-57,24-Aug-2026,10.8159,6672.40
SIF-55,24-Aug-2026,10.7359,18524.85
SIF-59,24-Aug-2026,10.7359,3.98
SIF-145,24-Aug-2026,10.333,
SIF-148,24-Aug-2026,10.333,
SIF-146,24-Aug-2026,10.317,
SIF-147,24-Aug-2026,10.317,
SIF-125,24-Aug-2026,10.4701,4219.47
SIF-124,24-Aug-2026,10.4377,11299.70
SIF-33,24-Aug-2026,10.5,58363.39
SIF-34,24-Aug-2026,10.42,104320.21
SIF-127,24-Aug-2026,10.92,2957.85
SIF-126,24-Aug-2026,10.88,3914.62
SIF-36,24-Aug-2026,10.7538,31862.76
SIF-35,24-Aug-2026,10.6699,50858.68
SIF-14,24-Aug-2026,10.6277,174995.47
SIF-15,24-Aug-2026,10.6338,1524.53
SIF-13,24-Aug-2026,10.5637,173724.47
SIF-16,24-Aug-2026,10.5628,441.58
SIF-134,24-Aug-2026,10.23,646.54
SIF-135,24-Aug-2026,10.23,19.69
SIF-136,24-Aug-2026,10.202,3504.14
SIF-137,24-Aug-2026,10.202,72.99
SIF-139,24-Aug-2026,10.1684,
SIF-138,24-Aug-2026,10.1558,
SIF-92,24-Aug-2026,11.5409,150.77
SIF-91,24-Aug-2026,11.4768,19.31
SIF-90,24-Aug-2026,11.5409,3752.11
SIF-93,24-Aug-2026,11.4768,1143.81
SIF-23,24-Aug-2026,11.4713,10675.99
SIF-25,24-Aug-2026,11.3456,8780.59
SIF-24,24-Aug-2026,11.4713,2846.08
SIF-26,24-Aug-2026,11.3456,69.41
SIF-1,24-Aug-2026,11.1431,34219.94
SIF-3,24-Aug-2026,11.0,21626.58
SIF-2,24-Aug-2026,11.1431,1891.16
SIF-4,24-Aug-2026,11.0,107.01
SIF-5,24-Aug-2026,11.0995,12636.28
SIF-7,24-Aug-2026,10.9554,2452.04
SIF-6,24-Aug-2026,11.0995,319.14
SIF-8,24-Aug-2026,11.1363,21.86
SIF-116,24-Aug-2026,10.163,1488.90
SIF-117,24-Aug-2026,10.1179,424.18
SIF-118,24-Aug-2026,10.163,16.81
SIF-119,24-Aug-2026,10.1179,14.30
SIF-129,24-Aug-2026,10.1907,2707.94
SIF-130,24-Aug-2026,10.1912,1.32
SIF-128,24-Aug-2026,10.1789,4763.76
SIF-95,24-Aug-2026,1017.3407,9683.67
SIF-94,24-Aug-2026,1017.3407,27.25
SIF-96,24-Aug-2026,1011.696,989.09
SIF-97,24-Aug-2026,1011.696,6.90
SIF-149,24-Aug-2026,10.54,
SIF-151,24-Aug-2026,10.54,
SIF-150,24-Aug-2026,10.53,
SIF-152,24-Aug-2026,10.53,
SIF-99,24-Aug-2026,10.6412,2622.52
SIF-100,24-Aug-2026,10.0439,
SIF-103,24-Aug-2026,10.0439,
SIF-102,24-Aug-2026,10.5848,8822.95
SIF-98,24-Aug-2026,10.5848,
SIF-101,24-Aug-2026,10.5848,15.92
SIF-32,24-Aug-2026,10.2715,18223.60
SIF-31,24-Aug-2026,10.2715,
SIF-28,24-Aug-2026,10.2715,93.49
SIF-29,24-Aug-2026,10.1426,35457.39
SIF-30,24-Aug-2026,10.1426,
SIF-27,24-Aug-2026,10.1426,121.83
SIF-107,24-Aug-2026,10.887,77.30
SIF-104,24-Aug-2026,10.8631,6.20
SIF-105,24-Aug-2026,10.7961,986.59
SIF-106,24-Aug-2026,10.797,3.86
SIF-108,24-Aug-2026,10.7393,106.73
SIF-111,24-Aug-2026,10.6726,992.65
SIF-110,24-Aug-2026,10.6732,3.09
