sif_code,nav_date,nav,AUM
SIF-120,10-Sep-2026,11.0301,2975.25
SIF-121,10-Sep-2026,11.0301,13.77
SIF-122,10-Sep-2026,10.9844,6138.22
SIF-123,10-Sep-2026,10.9841,30.41
SIF-155,10-Sep-2026,10.00,
SIF-156,10-Sep-2026,10.00,
SIF-140,10-Sep-2026,11.3550,191.86
SIF-141,10-Sep-2026,11.3550,
SIF-143,10-Sep-2026,11.3061,469.82
SIF-144,10-Sep-2026,11.3061,1.69
SIF-33,10-Sep-2026,10.37,58363.39
SIF-34,10-Sep-2026,10.29,104320.21
SIF-159,10-Sep-2026,9.8867,
SIF-160,10-Sep-2026,9.8867,
SIF-157,10-Sep-2026,9.8815,
SIF-158,10-Sep-2026,9.8815,
SIF-23,10-Sep-2026,11.5156,10675.99
SIF-25,10-Sep-2026,11.3824,8780.59
SIF-24,10-Sep-2026,11.5156,2846.08
SIF-26,10-Sep-2026,11.3824,69.41
SIF-107,10-Sep-2026,10.6736,77.30
SIF-104,10-Sep-2026,10.6502,6.20
SIF-105,10-Sep-2026,10.5746,986.59
SIF-106,10-Sep-2026,10.5755,3.86
SIF-153,10-Sep-2026,9.97,
SIF-154,10-Sep-2026,9.96,
SIF-112,10-Sep-2026,9.9028,77.21
SIF-114,10-Sep-2026,9.8603,4898.28
SIF-115,10-Sep-2026,9.8603,4.09
SIF-61,10-Sep-2026,10.447,
SIF-75,10-Sep-2026,10.084,1.09
SIF-62,10-Sep-2026,10.373,6411.82
SIF-69,10-Sep-2026,10.243,16.19
SIF-71,10-Sep-2026,10.373,10.13
SIF-19,10-Sep-2026,921.4075,15304.83
SIF-20,10-Sep-2026,921.4075,9.40
SIF-21,10-Sep-2026,910.7556,23403.71
SIF-22,10-Sep-2026,910.7556,70.25
SIF-57,10-Sep-2026,10.5183,6672.40
SIF-60,10-Sep-2026,10.5183,
SIF-55,10-Sep-2026,10.4332,18524.85
SIF-59,10-Sep-2026,10.4332,3.98
SIF-127,10-Sep-2026,10.87,2957.85
SIF-126,10-Sep-2026,10.82,3914.62
SIF-1,10-Sep-2026,11.0837,34219.94
SIF-3,10-Sep-2026,10.9345,21626.58
SIF-2,10-Sep-2026,11.0837,1891.16
SIF-4,10-Sep-2026,10.9345,107.01
SIF-95,10-Sep-2026,998.5986,9683.67
SIF-94,10-Sep-2026,998.5986,27.25
SIF-96,10-Sep-2026,992.2574,989.09
SIF-97,10-Sep-2026,992.2574,6.90
SIF-149,10-Sep-2026,10.44,
SIF-151,10-Sep-2026,10.44,
SIF-150,10-Sep-2026,10.42,
SIF-152,10-Sep-2026,10.42,
SIF-99,10-Sep-2026,10.4474,2622.52
SIF-100,10-Sep-2026,9.8610,
SIF-103,10-Sep-2026,9.8610,
SIF-102,10-Sep-2026,10.3830,8822.95
SIF-98,10-Sep-2026,10.3830,
SIF-101,10-Sep-2026,10.3830,15.92
SIF-108,10-Sep-2026,10.4285,106.73
SIF-111,10-Sep-2026,10.354,992.65
SIF-110,10-Sep-2026,10.3546,3.09
SIF-116,10-Sep-2026,10.3647,1488.90
SIF-117,10-Sep-2026,10.3111,424.18
SIF-118,10-Sep-2026,10.3647,16.81
SIF-119,10-Sep-2026,10.3111,14.30
SIF-88,09-Sep-2026,10.5706,5761.98
SIF-86,09-Sep-2026,10.5706,10.18
SIF-87,09-Sep-2026,10.5074,12347.04
SIF-89,09-Sep-2026,10.5074,10.16
SIF-125,10-Sep-2026,10.3983,4219.47
SIF-124,10-Sep-2026,10.3593,11299.70
SIF-92,10-Sep-2026,13.1319,150.77
SIF-91,10-Sep-2026,13.0509,19.31
SIF-90,10-Sep-2026,13.1319,3752.11
SIF-93,10-Sep-2026,13.0509,1143.81
SIF-9,10-Sep-2026,11.1437,269251.71
SIF-10,10-Sep-2026,10.7775,8326.01
SIF-11,10-Sep-2026,11.0480,146725.84
SIF-12,10-Sep-2026,10.6823,330.72
SIF-83,10-Sep-2026,10.7864,10.43
SIF-80,10-Sep-2026,10.7298,5086.36
SIF-81,10-Sep-2026,10.7297,2.10
SIF-79,10-Sep-2026,10.7866,2281.51
SIF-51,10-Sep-2026,10.327,9.42
SIF-54,10-Sep-2026,10.424,5211.65
SIF-48,10-Sep-2026,10.421,10.17
SIF-43,10-Sep-2026,10.033,
SIF-40,10-Sep-2026,10.394,5846.08
SIF-44,10-Sep-2026,10.394,11.10
SIF-145,10-Sep-2026,10.377,
SIF-148,10-Sep-2026,10.377,
SIF-146,10-Sep-2026,10.355,
SIF-147,10-Sep-2026,10.355,
SIF-36,10-Sep-2026,10.5834,31862.76
SIF-35,10-Sep-2026,10.4943,50858.68
SIF-14,10-Sep-2026,10.5486,174995.47
SIF-15,10-Sep-2026,10.5547,1524.53
SIF-13,10-Sep-2026,10.4822,173724.47
SIF-16,10-Sep-2026,10.4813,441.58
SIF-134,10-Sep-2026,10.195,646.54
SIF-135,10-Sep-2026,10.195,19.69
SIF-136,10-Sep-2026,10.161,3504.14
SIF-137,10-Sep-2026,10.161,72.99
SIF-139,10-Sep-2026,10.2180,
SIF-138,10-Sep-2026,10.1999,
SIF-5,10-Sep-2026,13.0078,12636.28
SIF-7,10-Sep-2026,12.8301,2452.04
SIF-6,10-Sep-2026,13.0078,319.14
SIF-8,10-Sep-2026,13.043,21.86
SIF-129,10-Sep-2026,10.2302,2707.94
SIF-130,10-Sep-2026,10.2308,1.32
SIF-128,10-Sep-2026,10.2153,4763.76
SIF-32,10-Sep-2026,10.2089,18223.60
SIF-31,10-Sep-2026,10.2089,
SIF-28,10-Sep-2026,10.2089,93.49
SIF-29,10-Sep-2026,10.0723,35457.39
SIF-30,10-Sep-2026,10.0723,
SIF-27,10-Sep-2026,10.0723,121.83
