sif_code,nav_date,nav,AUM
SIF-151,08-Sep-2026,10.51,
SIF-150,08-Sep-2026,10.49,
SIF-152,08-Sep-2026,10.49,
SIF-99,08-Sep-2026,10.4964,2622.52
SIF-100,08-Sep-2026,9.9073,
SIF-103,08-Sep-2026,9.9073,
SIF-102,08-Sep-2026,10.4328,8822.95
SIF-98,08-Sep-2026,10.4328,
SIF-101,08-Sep-2026,10.4328,15.92
SIF-108,08-Sep-2026,10.4862,106.73
SIF-111,08-Sep-2026,10.4125,992.65
SIF-110,08-Sep-2026,10.4131,3.09
SIF-116,08-Sep-2026,10.4917,1488.90
SIF-117,08-Sep-2026,10.4384,424.18
SIF-118,08-Sep-2026,10.4917,16.81
SIF-119,08-Sep-2026,10.4384,14.30
SIF-88,07-Sep-2026,10.5819,5761.98
SIF-86,07-Sep-2026,10.5819,10.18
SIF-87,07-Sep-2026,10.5194,12347.04
SIF-89,07-Sep-2026,10.5194,10.16
SIF-125,08-Sep-2026,10.4128,4219.47
SIF-124,08-Sep-2026,10.3746,11299.70
SIF-92,08-Sep-2026,12.8326,150.77
SIF-91,08-Sep-2026,12.7539,19.31
SIF-90,08-Sep-2026,12.8326,3752.11
SIF-93,08-Sep-2026,12.7539,1143.81
SIF-9,08-Sep-2026,11.1478,269251.71
SIF-10,08-Sep-2026,10.7816,8326.01
SIF-11,08-Sep-2026,11.0526,146725.84
SIF-12,08-Sep-2026,10.6868,330.72
SIF-83,08-Sep-2026,10.7793,10.43
SIF-80,08-Sep-2026,10.7235,5086.36
SIF-81,08-Sep-2026,10.7234,2.10
SIF-79,08-Sep-2026,10.7795,2281.51
SIF-51,08-Sep-2026,10.318,9.42
SIF-54,08-Sep-2026,10.414,5211.65
SIF-48,08-Sep-2026,10.412,10.17
SIF-43,08-Sep-2026,10.024,
SIF-40,08-Sep-2026,10.385,5846.08
SIF-44,08-Sep-2026,10.385,11.10
SIF-145,08-Sep-2026,10.371,
SIF-148,08-Sep-2026,10.371,
SIF-146,08-Sep-2026,10.35,
SIF-147,08-Sep-2026,10.35,
SIF-36,08-Sep-2026,10.6076,31862.76
SIF-35,08-Sep-2026,10.5191,50858.68
SIF-14,08-Sep-2026,10.5589,174995.47
SIF-15,08-Sep-2026,10.5649,1524.53
SIF-13,08-Sep-2026,10.4927,173724.47
SIF-16,08-Sep-2026,10.4918,441.58
SIF-134,08-Sep-2026,10.184,646.54
SIF-135,08-Sep-2026,10.184,19.69
SIF-136,08-Sep-2026,10.150,3504.14
SIF-137,08-Sep-2026,10.150,72.99
SIF-139,08-Sep-2026,10.2177,
SIF-138,08-Sep-2026,10.2003,
SIF-5,08-Sep-2026,12.6121,12636.28
SIF-7,08-Sep-2026,12.4417,2452.04
SIF-6,08-Sep-2026,12.6121,319.14
SIF-8,08-Sep-2026,12.6472,21.86
SIF-129,08-Sep-2026,10.2288,2707.94
SIF-130,08-Sep-2026,10.2294,1.32
SIF-128,08-Sep-2026,10.2143,4763.76
SIF-32,08-Sep-2026,10.2414,18223.60
SIF-31,08-Sep-2026,10.2414,
SIF-28,08-Sep-2026,10.2414,93.49
SIF-29,08-Sep-2026,10.1054,35457.39
SIF-30,08-Sep-2026,10.1054,
SIF-27,08-Sep-2026,10.1054,121.83
