sif_code,nav_date,nav,AUM
SIF-120,09-Sep-2026,11.0157,2975.25
SIF-121,09-Sep-2026,11.0157,13.77
SIF-122,09-Sep-2026,10.9704,6138.22
SIF-123,09-Sep-2026,10.9702,30.41
SIF-155,09-Sep-2026,10.00,
SIF-156,09-Sep-2026,10.00,
SIF-140,09-Sep-2026,11.2596,191.86
SIF-143,09-Sep-2026,11.2118,469.82
SIF-144,09-Sep-2026,11.2118,1.69
SIF-33,09-Sep-2026,10.38,58363.39
SIF-34,09-Sep-2026,10.29,104320.21
SIF-159,09-Sep-2026,9.8986,
SIF-160,09-Sep-2026,9.8986,
SIF-157,09-Sep-2026,9.8937,
SIF-158,09-Sep-2026,9.8937,
SIF-23,09-Sep-2026,11.5711,10675.99
SIF-25,09-Sep-2026,11.4377,8780.59
SIF-24,09-Sep-2026,11.5711,2846.08
SIF-26,09-Sep-2026,11.4377,69.41
SIF-107,09-Sep-2026,10.676,77.30
SIF-104,09-Sep-2026,10.6526,6.20
SIF-105,09-Sep-2026,10.5775,986.59
SIF-106,09-Sep-2026,10.5784,3.86
SIF-153,09-Sep-2026,9.95,
SIF-154,09-Sep-2026,9.95,
SIF-112,09-Sep-2026,9.8900,77.21
SIF-114,09-Sep-2026,9.8479,4898.28
SIF-115,09-Sep-2026,9.8479,4.09
SIF-61,09-Sep-2026,10.438,
SIF-75,09-Sep-2026,10.075,1.09
SIF-62,09-Sep-2026,10.365,6411.82
SIF-69,09-Sep-2026,10.234,16.19
SIF-71,09-Sep-2026,10.365,10.13
SIF-19,09-Sep-2026,920.9975,15304.83
SIF-20,09-Sep-2026,920.9975,9.40
SIF-21,09-Sep-2026,910.3867,23403.71
SIF-22,09-Sep-2026,910.3867,70.25
SIF-57,09-Sep-2026,10.5211,6672.40
SIF-60,09-Sep-2026,10.5211,
SIF-55,09-Sep-2026,10.4364,18524.85
SIF-59,09-Sep-2026,10.4364,3.98
SIF-127,09-Sep-2026,10.85,2957.85
SIF-126,09-Sep-2026,10.80,3914.62
SIF-1,09-Sep-2026,11.1402,34219.94
SIF-3,09-Sep-2026,10.9907,21626.58
SIF-2,09-Sep-2026,11.1402,1891.16
SIF-4,09-Sep-2026,10.9907,107.01
SIF-95,09-Sep-2026,998.9930,9683.67
SIF-94,09-Sep-2026,998.9930,27.25
SIF-96,09-Sep-2026,992.6964,989.09
SIF-97,09-Sep-2026,992.6964,6.90
SIF-149,09-Sep-2026,10.45,
SIF-151,09-Sep-2026,10.45,
SIF-150,09-Sep-2026,10.42,
SIF-152,09-Sep-2026,10.42,
SIF-99,09-Sep-2026,10.4431,2622.52
SIF-100,09-Sep-2026,9.8570,
SIF-103,09-Sep-2026,9.8570,
SIF-102,09-Sep-2026,10.3793,8822.95
SIF-98,09-Sep-2026,10.3793,
SIF-101,09-Sep-2026,10.3793,15.92
SIF-108,09-Sep-2026,10.4233,106.73
SIF-111,09-Sep-2026,10.3494,992.65
SIF-110,09-Sep-2026,10.35,3.09
SIF-116,09-Sep-2026,10.3985,1488.90
SIF-117,09-Sep-2026,10.3453,424.18
SIF-118,09-Sep-2026,10.3985,16.81
SIF-119,09-Sep-2026,10.3453,14.30
SIF-88,08-Sep-2026,10.5749,5761.98
SIF-86,08-Sep-2026,10.5749,10.18
SIF-87,08-Sep-2026,10.5121,12347.04
SIF-89,08-Sep-2026,10.5121,10.16
SIF-125,09-Sep-2026,10.3895,4219.47
SIF-124,09-Sep-2026,10.3509,11299.70
SIF-92,09-Sep-2026,12.9729,150.77
SIF-91,09-Sep-2026,12.8933,19.31
SIF-90,09-Sep-2026,12.9729,3752.11
SIF-93,09-Sep-2026,12.8933,1143.81
SIF-9,09-Sep-2026,11.1394,269251.71
SIF-10,09-Sep-2026,10.7734,8326.01
SIF-11,09-Sep-2026,11.0440,146725.84
SIF-12,09-Sep-2026,10.6784,330.72
SIF-83,09-Sep-2026,10.7781,10.43
SIF-80,09-Sep-2026,10.7219,5086.36
SIF-81,09-Sep-2026,10.7219,2.10
SIF-79,09-Sep-2026,10.7783,2281.51
SIF-51,09-Sep-2026,10.317,9.42
SIF-54,09-Sep-2026,10.413,5211.65
SIF-48,09-Sep-2026,10.411,10.17
SIF-43,09-Sep-2026,10.023,
SIF-40,09-Sep-2026,10.384,5846.08
SIF-44,09-Sep-2026,10.384,11.10
SIF-145,09-Sep-2026,10.374,
SIF-148,09-Sep-2026,10.374,
SIF-146,09-Sep-2026,10.352,
SIF-147,09-Sep-2026,10.352,
SIF-36,09-Sep-2026,10.5776,31862.76
SIF-35,09-Sep-2026,10.4890,50858.68
SIF-14,09-Sep-2026,10.5442,174995.47
SIF-15,09-Sep-2026,10.5502,1524.53
SIF-13,09-Sep-2026,10.4779,173724.47
