sif_code,nav_date,nav,AUM
SIF-120,21-Sep-2026,11.0187,2975.25
SIF-121,21-Sep-2026,11.0188,13.77
SIF-122,21-Sep-2026,10.9682,6138.22
SIF-123,21-Sep-2026,10.9679,30.41
SIF-155,21-Sep-2026,10.04,
SIF-156,21-Sep-2026,10.03,
SIF-140,21-Sep-2026,11.3604,191.86
SIF-141,21-Sep-2026,11.3604,
SIF-143,21-Sep-2026,11.3050,469.82
SIF-144,21-Sep-2026,11.3050,1.69
SIF-33,21-Sep-2026,10.42,58363.39
SIF-34,21-Sep-2026,10.33,104320.21
SIF-159,21-Sep-2026,9.8967,
SIF-160,21-Sep-2026,9.8967,
SIF-157,21-Sep-2026,9.8877,
SIF-158,21-Sep-2026,9.8877,
SIF-23,21-Sep-2026,11.5113,10675.99
SIF-25,21-Sep-2026,11.3735,8780.59
SIF-24,21-Sep-2026,11.5113,2846.08
SIF-26,21-Sep-2026,11.3735,69.41
SIF-107,21-Sep-2026,10.7416,77.30
SIF-104,21-Sep-2026,10.718,6.20
SIF-105,21-Sep-2026,10.6355,986.59
SIF-106,21-Sep-2026,10.6364,3.86
SIF-153,21-Sep-2026,9.97,
SIF-154,21-Sep-2026,9.96,
SIF-112,21-Sep-2026,9.8056,77.21
SIF-114,21-Sep-2026,9.7607,4898.28
SIF-115,21-Sep-2026,9.7607,4.09
SIF-61,21-Sep-2026,10.405,
SIF-75,21-Sep-2026,10.038,1.09
SIF-62,21-Sep-2026,10.327,6411.82
SIF-69,21-Sep-2026,10.197,16.19
SIF-71,21-Sep-2026,10.327,10.13
SIF-19,21-Sep-2026,913.3270,15304.83
SIF-20,21-Sep-2026,913.3270,9.40
SIF-21,21-Sep-2026,902.3709,23403.71
SIF-22,21-Sep-2026,902.3709,70.25
SIF-57,21-Sep-2026,10.5263,6672.40
SIF-60,21-Sep-2026,10.5263,
SIF-55,21-Sep-2026,10.4364,18524.85
SIF-59,21-Sep-2026,10.4364,3.98
SIF-127,21-Sep-2026,10.80,2957.85
SIF-126,21-Sep-2026,10.75,3914.62
SIF-1,21-Sep-2026,11.133,34219.94
