sif_code,nav_date,nav,AUM
SIF-120,04-Sep-2026,11.0845,2975.25
SIF-121,04-Sep-2026,11.0845,13.77
SIF-122,04-Sep-2026,11.0412,6138.22
SIF-123,04-Sep-2026,11.0409,30.41
SIF-155,04-Sep-2026,10.02,
SIF-156,04-Sep-2026,10.02,
SIF-140,04-Sep-2026,11.2361,191.86
SIF-143,04-Sep-2026,11.1912,469.82
SIF-144,04-Sep-2026,11.1912,1.69
SIF-33,04-Sep-2026,10.47,58363.39
SIF-34,04-Sep-2026,10.38,104320.21
SIF-159,04-Sep-2026,10.0098,
SIF-160,04-Sep-2026,10.0098,
SIF-157,04-Sep-2026,10.0066,
SIF-158,04-Sep-2026,10.0066,
SIF-23,04-Sep-2026,11.7035,10675.99
SIF-25,04-Sep-2026,11.5707,8780.59
SIF-24,04-Sep-2026,11.7035,2846.08
SIF-26,04-Sep-2026,11.5707,69.41
SIF-107,04-Sep-2026,10.7897,77.30
SIF-104,04-Sep-2026,10.766,6.20
SIF-105,04-Sep-2026,10.6931,986.59
SIF-106,04-Sep-2026,10.694,3.86
SIF-153,04-Sep-2026,10.02,
SIF-154,04-Sep-2026,10.02,
SIF-112,04-Sep-2026,9.9134,77.21
SIF-114,04-Sep-2026,9.8732,4898.28
SIF-115,04-Sep-2026,9.8732,4.09
SIF-61,04-Sep-2026,10.518,
SIF-75,04-Sep-2026,10.156,1.09
SIF-62,04-Sep-2026,10.448,6411.82
SIF-69,04-Sep-2026,10.316,16.19
SIF-71,04-Sep-2026,10.448,10.13
SIF-19,04-Sep-2026,932.6203,15304.83
SIF-20,04-Sep-2026,932.6203,9.40
SIF-21,04-Sep-2026,922.0602,23403.71
SIF-22,04-Sep-2026,922.0602,70.25
SIF-57,04-Sep-2026,10.6485,6672.40
SIF-60,04-Sep-2026,10.6485,
SIF-55,04-Sep-2026,10.5649,18524.85
SIF-59,04-Sep-2026,10.5649,3.98
SIF-127,04-Sep-2026,10.86,2957.85
SIF-126,04-Sep-2026,10.82,3914.62
SIF-1,04-Sep-2026,11.2704,34219.94
SIF-3,04-Sep-2026,11.1212,21626.58
SIF-2,04-Sep-2026,11.2704,1891.16
SIF-4,04-Sep-2026,11.1212,107.01
SIF-95,04-Sep-2026,1010.9485,9683.67
SIF-94,04-Sep-2026,1010.9485,27.25
SIF-96,04-Sep-2026,1004.8148,989.09
SIF-97,04-Sep-2026,1004.8148,6.90
SIF-149,04-Sep-2026,10.60,
SIF-151,04-Sep-2026,10.60,
SIF-150,04-Sep-2026,10.57,
SIF-152,04-Sep-2026,10.57,
SIF-99,04-Sep-2026,10.5738,2622.52
SIF-100,04-Sep-2026,9.9803,
SIF-103,04-Sep-2026,9.9803,
SIF-102,04-Sep-2026,10.5119,8822.95
SIF-98,04-Sep-2026,10.5119,
SIF-101,04-Sep-2026,10.5119,15.92
SIF-108,04-Sep-2026,10.5555,106.73
SIF-111,04-Sep-2026,10.4836,992.65
SIF-110,04-Sep-2026,10.4842,3.09
SIF-116,04-Sep-2026,10.3547,1488.90
