sif_code,nav_date,nav,AUM
SIF-120,18-Sep-2026,10.9670,2975.25
SIF-121,18-Sep-2026,10.9671,13.77
SIF-122,18-Sep-2026,10.9180,6138.22
SIF-123,18-Sep-2026,10.9177,30.41
SIF-155,18-Sep-2026,10.05,
SIF-156,18-Sep-2026,10.04,
SIF-140,18-Sep-2026,11.3413,191.86
SIF-141,18-Sep-2026,11.3413,
SIF-143,18-Sep-2026,11.2877,469.82
SIF-144,18-Sep-2026,11.2877,1.69
SIF-33,18-Sep-2026,10.40,58363.39
SIF-34,18-Sep-2026,10.31,104320.21
SIF-159,18-Sep-2026,9.8883,
SIF-160,18-Sep-2026,9.8883,
SIF-157,18-Sep-2026,9.8804,
SIF-158,18-Sep-2026,9.8804,
SIF-23,18-Sep-2026,11.5479,10675.99
SIF-25,18-Sep-2026,11.411,8780.59
SIF-24,18-Sep-2026,11.5479,2846.08
SIF-26,18-Sep-2026,11.411,69.41
SIF-107,18-Sep-2026,10.751,77.30
SIF-104,18-Sep-2026,10.7274,6.20
SIF-105,18-Sep-2026,10.6465,986.59
SIF-106,18-Sep-2026,10.6474,3.86
SIF-153,18-Sep-2026,9.96,
SIF-154,18-Sep-2026,9.95,
SIF-112,18-Sep-2026,9.8248,77.21
SIF-114,18-Sep-2026,9.7805,4898.28
SIF-115,18-Sep-2026,9.7805,4.09
SIF-61,18-Sep-2026,10.408,
SIF-75,18-Sep-2026,10.042,1.09
SIF-62,18-Sep-2026,10.331,6411.82
SIF-69,18-Sep-2026,10.201,16.19
SIF-71,18-Sep-2026,10.331,10.13
SIF-19,18-Sep-2026,912.8820,15304.83
SIF-20,18-Sep-2026,912.8820,9.40
SIF-21,18-Sep-2026,902.0396,23403.71
SIF-22,18-Sep-2026,902.0396,70.25
SIF-57,18-Sep-2026,10.5277,6672.40
SIF-60,18-Sep-2026,10.5277,
SIF-55,18-Sep-2026,10.4391,18524.85
SIF-59,18-Sep-2026,10.4391,3.98
SIF-127,18-Sep-2026,10.78,2957.85
SIF-126,18-Sep-2026,10.74,3914.62
SIF-1,18-Sep-2026,11.1475,34219.94
SIF-3,18-Sep-2026,10.9942,21626.58
SIF-2,18-Sep-2026,11.1475,1891.16
SIF-4,18-Sep-2026,10.9942,107.01
SIF-95,18-Sep-2026,994.1226,9683.67
SIF-94,18-Sep-2026,994.1226,27.25
SIF-96,18-Sep-2026,987.4350,989.09
