sif_code,nav_date,nav,AUM
SIF-120,25-Aug-2026,11.3058,2975.25
SIF-121,25-Aug-2026,11.3059,13.77
SIF-122,25-Aug-2026,11.2663,6138.22
SIF-123,25-Aug-2026,11.2661,30.41
SIF-9,25-Aug-2026,11.1468,269251.71
SIF-10,25-Aug-2026,10.8306,8326.01
SIF-11,25-Aug-2026,11.0551,146725.84
SIF-12,25-Aug-2026,10.7392,330.72
SIF-83,25-Aug-2026,10.7198,10.43
SIF-80,25-Aug-2026,10.669,5086.36
SIF-81,25-Aug-2026,10.6689,2.10
SIF-79,25-Aug-2026,10.72,2281.51
SIF-112,25-Aug-2026,10.0967,77.21
SIF-114,25-Aug-2026,10.0598,4898.28
SIF-115,25-Aug-2026,10.0598,4.09
SIF-61,25-Aug-2026,10.635,
SIF-75,25-Aug-2026,10.273,1.09
SIF-62,25-Aug-2026,10.568,6411.82
SIF-69,25-Aug-2026,10.435,16.19
SIF-71,25-Aug-2026,10.568,10.13
SIF-51,25-Aug-2026,10.291,9.42
SIF-54,25-Aug-2026,10.387,5211.65
SIF-48,25-Aug-2026,10.385,10.17
SIF-43,25-Aug-2026,10.0,
SIF-40,25-Aug-2026,10.36,5846.08
SIF-44,25-Aug-2026,10.36,11.10
SIF-19,25-Aug-2026,950.0188,15304.83
SIF-20,25-Aug-2026,950.0188,9.40
SIF-21,25-Aug-2026,939.6379,23403.71
SIF-22,25-Aug-2026,939.6379,70.25
SIF-88,25-Aug-2026,10.5941,5761.98
SIF-86,25-Aug-2026,10.5941,10.18
SIF-87,25-Aug-2026,10.5364,12347.04
SIF-89,25-Aug-2026,10.5364,10.16
SIF-140,25-Aug-2026,11.2186,191.86
SIF-143,25-Aug-2026,11.1798,469.82
SIF-144,25-Aug-2026,11.1798,1.69
SIF-57,25-Aug-2026,10.833,6672.40
SIF-55,25-Aug-2026,10.7524,18524.85
SIF-59,25-Aug-2026,10.7524,3.98
SIF-145,25-Aug-2026,10.341,
SIF-148,25-Aug-2026,10.341,
SIF-146,25-Aug-2026,10.325,
SIF-147,25-Aug-2026,10.324,
SIF-125,25-Aug-2026,10.4851,4219.47
SIF-124,25-Aug-2026,10.4523,11299.70
SIF-33,25-Aug-2026,10.52,58363.39
SIF-34,25-Aug-2026,10.43,104320.21
SIF-127,25-Aug-2026,10.93,2957.85
SIF-126,25-Aug-2026,10.89,3914.62
SIF-36,25-Aug-2026,10.7791,31862.76
SIF-35,25-Aug-2026,10.6946,50858.68
SIF-14,25-Aug-2026,10.6474,174995.47
SIF-15,25-Aug-2026,10.6535,1524.53
SIF-13,25-Aug-2026,10.5832,173724.47
SIF-16,25-Aug-2026,10.5823,441.58
SIF-134,25-Aug-2026,10.245,646.54
SIF-135,25-Aug-2026,10.245,19.69
SIF-136,25-Aug-2026,10.216,3504.14
SIF-137,25-Aug-2026,10.216,72.99
SIF-139,25-Aug-2026,10.1449,
SIF-138,25-Aug-2026,10.1321,
SIF-92,25-Aug-2026,11.567,150.77
SIF-91,25-Aug-2026,11.5024,19.31
SIF-90,25-Aug-2026,11.567,3752.11
SIF-93,25-Aug-2026,11.5024,1143.81
SIF-23,25-Aug-2026,11.5092,10675.99
SIF-25,25-Aug-2026,11.3828,8780.59
SIF-24,25-Aug-2026,11.5092,2846.08
SIF-26,25-Aug-2026,11.3828,69.41
SIF-1,25-Aug-2026,11.2406,34219.94
SIF-3,25-Aug-2026,11.0958,21626.58
SIF-2,25-Aug-2026,11.2406,1891.16
SIF-4,25-Aug-2026,11.0958,107.01
SIF-5,25-Aug-2026,11.0876,12636.28
SIF-7,25-Aug-2026,10.9432,2452.04
SIF-6,25-Aug-2026,11.0876,319.14
SIF-8,25-Aug-2026,11.124,21.86
SIF-116,25-Aug-2026,10.2317,1488.90
SIF-117,25-Aug-2026,10.1858,424.18
SIF-118,25-Aug-2026,10.2317,16.81
SIF-119,25-Aug-2026,10.1858,14.30
SIF-129,25-Aug-2026,10.1919,2707.94
SIF-130,25-Aug-2026,10.1924,1.32
SIF-128,25-Aug-2026,10.1799,4763.76
SIF-95,25-Aug-2026,1021.9588,9683.67
SIF-94,25-Aug-2026,1021.9588,27.25
SIF-96,25-Aug-2026,1016.2404,989.09
SIF-97,25-Aug-2026,1016.2404,6.90
SIF-149,25-Aug-2026,10.61,
SIF-151,25-Aug-2026,10.61,
SIF-150,25-Aug-2026,10.59,
SIF-152,25-Aug-2026,10.59,
SIF-99,25-Aug-2026,10.658,2622.52
SIF-100,25-Aug-2026,10.0598,
SIF-103,25-Aug-2026,10.0598,
SIF-102,25-Aug-2026,10.601,8822.95
SIF-98,25-Aug-2026,10.601,
SIF-101,25-Aug-2026,10.601,15.92
SIF-32,25-Aug-2026,10.297,18223.60
SIF-31,25-Aug-2026,10.297,
SIF-28,25-Aug-2026,10.297,93.49
SIF-29,25-Aug-2026,10.1673,35457.39
SIF-30,25-Aug-2026,10.1673,
SIF-27,25-Aug-2026,10.1673,121.83
SIF-107,25-Aug-2026,10.8988,77.30
SIF-104,25-Aug-2026,10.8748,6.20
SIF-105,25-Aug-2026,10.8072,986.59
SIF-106,25-Aug-2026,10.8081,3.86
SIF-108,25-Aug-2026,10.7493,106.73
SIF-111,25-Aug-2026,10.6819,992.65
SIF-110,25-Aug-2026,10.6825,3.09
