sif_code,nav_date,nav,AUM
SIF-120,22-Sep-2026,11.0066,2975.25
SIF-121,22-Sep-2026,11.0067,13.77
SIF-122,22-Sep-2026,10.9557,6138.22
SIF-123,22-Sep-2026,10.9554,30.41
SIF-155,22-Sep-2026,10.05,
SIF-156,22-Sep-2026,10.03,
SIF-140,22-Sep-2026,11.4206,191.86
SIF-141,22-Sep-2026,11.4206,
SIF-143,22-Sep-2026,11.3643,469.82
SIF-144,22-Sep-2026,11.3643,1.69
SIF-33,22-Sep-2026,10.43,58363.39
SIF-34,22-Sep-2026,10.34,104320.21
SIF-159,22-Sep-2026,9.8829,
SIF-160,22-Sep-2026,9.8829,
SIF-157,22-Sep-2026,9.8736,
SIF-158,22-Sep-2026,9.8736,
SIF-23,22-Sep-2026,11.5435,10675.99
SIF-25,22-Sep-2026,11.405,8780.59
SIF-24,22-Sep-2026,11.5435,2846.08
SIF-26,22-Sep-2026,11.405,69.41
SIF-107,22-Sep-2026,10.7339,77.30
SIF-104,22-Sep-2026,10.7103,6.20
SIF-105,22-Sep-2026,10.6273,986.59
SIF-106,22-Sep-2026,10.6281,3.86
SIF-153,22-Sep-2026,9.96,
SIF-154,22-Sep-2026,9.94,
SIF-112,22-Sep-2026,9.7944,77.21
SIF-114,22-Sep-2026,9.7493,4898.28
SIF-115,22-Sep-2026,9.7493,4.09
SIF-61,22-Sep-2026,10.366,
SIF-75,22-Sep-2026,10,1.09
SIF-62,22-Sep-2026,10.287,6411.82
SIF-69,22-Sep-2026,10.158,16.19
SIF-71,22-Sep-2026,10.287,10.13
SIF-19,22-Sep-2026,910.1301,15304.83
SIF-20,22-Sep-2026,910.1301,9.40
SIF-21,22-Sep-2026,899.1764,23403.71
SIF-22,22-Sep-2026,899.1764,70.25
SIF-57,22-Sep-2026,10.4975,6672.40
SIF-60,22-Sep-2026,10.4975,
SIF-55,22-Sep-2026,10.4075,18524.85
SIF-59,22-Sep-2026,10.4075,3.98
SIF-127,22-Sep-2026,10.81,2957.85
SIF-126,22-Sep-2026,10.76,3914.62
SIF-1,22-Sep-2026,11.1449,34219.94
SIF-3,22-Sep-2026,10.99,21626.58
SIF-2,22-Sep-2026,11.1449,1891.16
SIF-4,22-Sep-2026,10.99,107.01
SIF-95,22-Sep-2026,990.2312,9683.67
SIF-94,22-Sep-2026,990.2312,27.25
SIF-96,22-Sep-2026,983.3831,989.09
SIF-97,22-Sep-2026,983.3831,6.90
SIF-149,22-Sep-2026,10.52,
SIF-151,22-Sep-2026,10.52,
SIF-150,22-Sep-2026,10.49,
SIF-152,22-Sep-2026,10.49,
SIF-99,22-Sep-2026,10.4774,2622.52
SIF-100,22-Sep-2026,9.8893,
SIF-103,22-Sep-2026,9.8893,
SIF-102,22-Sep-2026,10.4064,8822.95
SIF-98,22-Sep-2026,10.4064,
SIF-101,22-Sep-2026,10.4064,15.92
SIF-108,22-Sep-2026,10.4513,106.73
SIF-111,22-Sep-2026,10.3697,992.65
SIF-110,22-Sep-2026,10.3703,3.09
SIF-116,22-Sep-2026,10.4122,1488.90
SIF-117,22-Sep-2026,10.3531,424.18
SIF-118,22-Sep-2026,10.4122,16.81
SIF-119,22-Sep-2026,10.3531,14.30
SIF-88,21-Sep-2026,10.5741,5761.98
SIF-86,21-Sep-2026,10.5741,10.18
SIF-87,21-Sep-2026,10.5062,12347.04
SIF-89,21-Sep-2026,10.5062,10.16
SIF-125,21-Sep-2026,10.4292,4219.47
SIF-124,21-Sep-2026,10.3857,11299.70
SIF-92,22-Sep-2026,13.2927,150.77
SIF-91,22-Sep-2026,13.2044,19.31
SIF-90,22-Sep-2026,13.2927,3752.11
SIF-93,22-Sep-2026,13.2044,1143.81
SIF-9,22-Sep-2026,11.1438,269251.71
SIF-10,22-Sep-2026,10.7776,8326.01
SIF-11,22-Sep-2026,11.0452,146725.84
SIF-12,22-Sep-2026,10.6796,330.72
SIF-83,22-Sep-2026,10.7833,10.43
SIF-80,22-Sep-2026,10.7225,5086.36
SIF-81,22-Sep-2026,10.7225,2.10
SIF-79,22-Sep-2026,10.7835,2281.51
SIF-51,22-Sep-2026,10.323,9.42
SIF-54,22-Sep-2026,10.42,5211.65
SIF-48,22-Sep-2026,10.417,10.17
SIF-43,22-Sep-2026,10.028,
SIF-40,22-Sep-2026,10.388,5846.08
SIF-44,22-Sep-2026,10.388,11.10
SIF-145,22-Sep-2026,10.371,
SIF-148,22-Sep-2026,10.371,
SIF-146,22-Sep-2026,10.346,
SIF-147,22-Sep-2026,10.346,
SIF-36,22-Sep-2026,10.5973,31862.76
SIF-35,22-Sep-2026,10.5035,50858.68
SIF-14,22-Sep-2026,10.5288,174995.47
SIF-15,22-Sep-2026,10.5348,1524.53
SIF-13,22-Sep-2026,10.4604,173724.47
SIF-16,22-Sep-2026,10.4595,441.58
SIF-134,22-Sep-2026,10.165,646.54
SIF-135,22-Sep-2026,10.165,19.69
SIF-136,22-Sep-2026,10.126,3504.14
SIF-137,22-Sep-2026,10.126,72.99
SIF-139,22-Sep-2026,10.2387,
SIF-138,22-Sep-2026,10.2167,
SIF-5,22-Sep-2026,13.2041,12636.28
SIF-7,22-Sep-2026,13.0178,2452.04
SIF-6,22-Sep-2026,13.2041,319.14
SIF-8,22-Sep-2026,13.2335,21.86
SIF-129,22-Sep-2026,10.2453,2707.94
SIF-130,22-Sep-2026,10.2459,1.32
SIF-128,22-Sep-2026,10.2282,4763.76
SIF-32,22-Sep-2026,10.1982,18223.60
SIF-31,22-Sep-2026,10.1982,
SIF-28,22-Sep-2026,10.1982,93.49
SIF-29,22-Sep-2026,10.0558,35457.39
SIF-30,22-Sep-2026,10.0558,
SIF-27,22-Sep-2026,10.0558,121.83
