sif_code,nav_date,nav,AUM
SIF-120,31-Aug-2026,11.2055,2975.25
SIF-121,31-Aug-2026,11.2055,13.77
SIF-122,31-Aug-2026,11.1636,6138.22
SIF-123,31-Aug-2026,11.1633,30.41
SIF-9,31-Aug-2026,11.1281,269251.71
SIF-10,31-Aug-2026,10.7625,8326.01
SIF-11,31-Aug-2026,11.035,146725.84
SIF-12,31-Aug-2026,10.6698,330.72
SIF-83,31-Aug-2026,10.7921,10.43
SIF-80,31-Aug-2026,10.739,5086.36
SIF-81,31-Aug-2026,10.7389,2.10
SIF-79,31-Aug-2026,10.7923,2281.51
SIF-112,31-Aug-2026,10.0507,77.21
SIF-114,31-Aug-2026,10.0116,4898.28
SIF-115,31-Aug-2026,10.0116,4.09
SIF-61,31-Aug-2026,10.58,
SIF-75,31-Aug-2026,10.217,1.09
SIF-62,31-Aug-2026,10.51,6411.82
SIF-69,31-Aug-2026,10.378,16.19
SIF-71,31-Aug-2026,10.51,10.13
SIF-51,31-Aug-2026,10.286,9.42
SIF-54,31-Aug-2026,10.382,5211.65
SIF-48,31-Aug-2026,10.38,10.17
SIF-43,31-Aug-2026,9.994,
SIF-40,31-Aug-2026,10.354,5846.08
SIF-44,31-Aug-2026,10.354,11.10
SIF-19,31-Aug-2026,940.6063,15304.83
SIF-20,31-Aug-2026,940.6063,9.40
SIF-21,31-Aug-2026,930.1048,23403.71
SIF-22,31-Aug-2026,930.1048,70.25
SIF-88,31-Aug-2026,10.5704,5761.98
SIF-86,31-Aug-2026,10.5704,10.18
SIF-87,31-Aug-2026,10.5107,12347.04
SIF-89,31-Aug-2026,10.5107,10.16
SIF-140,31-Aug-2026,11.1622,191.86
SIF-143,31-Aug-2026,11.1199,469.82
SIF-144,31-Aug-2026,11.1199,1.69
SIF-57,31-Aug-2026,10.7378,6672.40
SIF-60,31-Aug-2026,10.7378,
SIF-55,31-Aug-2026,10.6553,18524.85
SIF-59,31-Aug-2026,10.6553,3.98
SIF-145,31-Aug-2026,10.346,
SIF-148,31-Aug-2026,10.346,
SIF-146,31-Aug-2026,10.327,
SIF-147,31-Aug-2026,10.327,
SIF-125,31-Aug-2026,10.4524,4219.47
SIF-124,31-Aug-2026,10.4173,11299.70
SIF-33,31-Aug-2026,10.46,58363.39
SIF-34,31-Aug-2026,10.37,104320.21
SIF-127,31-Aug-2026,10.92,2957.85
SIF-126,31-Aug-2026,10.88,3914.62
SIF-36,31-Aug-2026,10.7675,31862.76
SIF-35,31-Aug-2026,10.6807,50858.68
SIF-14,31-Aug-2026,10.6251,174995.47
SIF-15,31-Aug-2026,10.6312,1524.53
SIF-13,31-Aug-2026,10.5599,173724.47
SIF-16,31-Aug-2026,10.559,441.58
SIF-134,31-Aug-2026,10.237,646.54
SIF-135,31-Aug-2026,10.237,19.69
SIF-136,31-Aug-2026,10.206,3504.14
SIF-137,31-Aug-2026,10.206,72.99
SIF-139,31-Aug-2026,10.1921,
SIF-138,31-Aug-2026,10.1773,
SIF-92,31-Aug-2026,11.5362,150.77
SIF-91,31-Aug-2026,11.4693,19.31
SIF-90,31-Aug-2026,11.5362,3752.11
SIF-93,31-Aug-2026,11.4693,1143.81
SIF-23,31-Aug-2026,11.5749,10675.99
SIF-25,31-Aug-2026,11.4452,8780.59
SIF-24,31-Aug-2026,11.5749,2846.08
SIF-26,31-Aug-2026,11.4452,69.41
SIF-1,31-Aug-2026,11.2111,34219.94
SIF-3,31-Aug-2026,11.0642,21626.58
SIF-2,31-Aug-2026,11.2111,1891.16
SIF-4,31-Aug-2026,11.0642,107.01
SIF-5,31-Aug-2026,11.1261,12636.28
SIF-7,31-Aug-2026,10.9789,2452.04
SIF-6,31-Aug-2026,11.1261,319.14
SIF-8,31-Aug-2026,11.1602,21.86
SIF-116,31-Aug-2026,10.3039,1488.90
SIF-117,31-Aug-2026,10.2551,424.18
SIF-118,31-Aug-2026,10.3039,16.81
SIF-119,31-Aug-2026,10.2551,14.30
SIF-129,31-Aug-2026,10.198,2707.94
SIF-130,31-Aug-2026,10.1986,1.32
SIF-128,31-Aug-2026,10.185,4763.76
SIF-95,31-Aug-2026,1018.021,9683.67
SIF-94,31-Aug-2026,1018.021,27.25
SIF-96,31-Aug-2026,1012.0364,989.09
SIF-97,31-Aug-2026,1012.0364,6.90
SIF-149,31-Aug-2026,10.6,
SIF-151,31-Aug-2026,10.6,
SIF-150,31-Aug-2026,10.58,
SIF-152,31-Aug-2026,10.58,
SIF-99,31-Aug-2026,10.6423,2622.52
SIF-100,31-Aug-2026,10.045,
SIF-103,31-Aug-2026,10.045,
SIF-102,31-Aug-2026,10.5821,8822.95
SIF-98,31-Aug-2026,10.5821,
SIF-101,31-Aug-2026,10.5821,15.92
SIF-32,31-Aug-2026,10.3074,18223.60
SIF-31,31-Aug-2026,10.3074,
SIF-28,31-Aug-2026,10.3074,93.49
SIF-29,31-Aug-2026,10.1746,35457.39
SIF-30,31-Aug-2026,10.1746,
SIF-27,31-Aug-2026,10.1746,121.83
SIF-107,31-Aug-2026,10.856,77.30
SIF-104,31-Aug-2026,10.8321,6.20
SIF-105,31-Aug-2026,10.7612,986.59
SIF-106,31-Aug-2026,10.7621,3.86
SIF-108,31-Aug-2026,10.6236,106.73
SIF-111,31-Aug-2026,10.5536,992.65
SIF-110,31-Aug-2026,10.5542,3.09
