sif_code,nav_date,nav
SIF-35,05-Feb-2026,10.0175
SIF-35,06-Feb-2026,10.0046
SIF-35,09-Feb-2026,10.067
SIF-35,10-Feb-2026,10.1128
SIF-35,11-Feb-2026,10.1348
SIF-35,12-Feb-2026,10.1201
SIF-35,13-Feb-2026,10.0618
SIF-35,16-Feb-2026,10.0692
SIF-35,17-Feb-2026,10.0873
SIF-35,18-Feb-2026,10.0983
SIF-35,19-Feb-2026,9.996
SIF-35,20-Feb-2026,10.0164
SIF-35,23-Feb-2026,10.0369
SIF-35,24-Feb-2026,9.9698
SIF-35,25-Feb-2026,10.0194
SIF-35,26-Feb-2026,10.0165
SIF-35,27-Feb-2026,9.9497
SIF-35,02-Mar-2026,9.8397
SIF-35,04-Mar-2026,9.7424
SIF-35,05-Mar-2026,9.8206
SIF-35,06-Mar-2026,9.7338
SIF-35,09-Mar-2026,9.602
SIF-35,10-Mar-2026,9.7088
SIF-35,11-Mar-2026,9.6016
SIF-35,12-Mar-2026,9.5189
SIF-35,13-Mar-2026,9.3604
SIF-35,16-Mar-2026,9.4302
SIF-35,17-Mar-2026,9.4971
SIF-35,18-Mar-2026,9.6004
SIF-35,19-Mar-2026,9.3882
SIF-35,20-Mar-2026,9.4179
SIF-35,23-Mar-2026,9.2179
SIF-35,24-Mar-2026,9.3627
SIF-35,25-Mar-2026,9.5023
SIF-35,27-Mar-2026,9.3452
SIF-35,30-Mar-2026,9.211
SIF-35,31-Mar-2026,9.2109
SIF-35,01-Apr-2026,9.3664
SIF-35,02-Apr-2026,9.3539
SIF-35,06-Apr-2026,9.4531
SIF-35,07-Apr-2026,9.4674
SIF-35,08-Apr-2026,9.7803
SIF-35,09-Apr-2026,9.7411
SIF-35,10-Apr-2026,9.855
SIF-35,13-Apr-2026,9.7933
SIF-35,15-Apr-2026,9.9361
SIF-35,16-Apr-2026,9.9507
SIF-35,17-Apr-2026,10.0147
SIF-35,20-Apr-2026,10.0398
SIF-35,21-Apr-2026,10.1012
SIF-35,22-Apr-2026,10.0771
SIF-35,23-Apr-2026,9.9764
SIF-35,24-Apr-2026,9.9072
SIF-35,27-Apr-2026,9.965
SIF-35,28-Apr-2026,9.918
SIF-35,29-Apr-2026,9.9452
SIF-35,30-Apr-2026,9.8854
SIF-35,04-May-2026,9.9237
SIF-35,05-May-2026,9.9149
SIF-35,06-May-2026,10.014
SIF-35,07-May-2026,10.0509
SIF-35,08-May-2026,10.0198
SIF-35,11-May-2026,9.9018
SIF-35,12-May-2026,9.7566
SIF-35,13-May-2026,9.7547
SIF-35,14-May-2026,9.7924
SIF-35,15-May-2026,9.7934
SIF-35,18-May-2026,9.7347
SIF-35,19-May-2026,9.7766
SIF-35,20-May-2026,9.8062
SIF-35,21-May-2026,9.8274
SIF-35,22-May-2026,9.865
SIF-35,25-May-2026,9.9479
SIF-35,26-May-2026,9.9392
SIF-35,27-May-2026,9.9461
SIF-35,29-May-2026,9.8758
SIF-35,01-Jun-2026,9.8138
SIF-35,02-Jun-2026,9.8296
SIF-35,03-Jun-2026,9.7939
SIF-35,04-Jun-2026,9.8308
SIF-35,05-Jun-2026,9.8319
SIF-35,08-Jun-2026,9.7285
SIF-35,09-Jun-2026,9.8062
SIF-35,10-Jun-2026,9.764
SIF-35,11-Jun-2026,9.7203
SIF-35,12-Jun-2026,9.9074
SIF-35,15-Jun-2026,10.0535
SIF-35,16-Jun-2026,10.0776
SIF-35,17-Jun-2026,10.1122
SIF-35,18-Jun-2026,10.1456
SIF-35,19-Jun-2026,10.1237
SIF-35,22-Jun-2026,10.17
SIF-35,23-Jun-2026,10.1019
SIF-35,24-Jun-2026,10.1486
SIF-35,25-Jun-2026,10.1988
SIF-35,29-Jun-2026,10.1468
SIF-35,30-Jun-2026,10.1596
SIF-35,01-Jul-2026,10.2299
SIF-35,02-Jul-2026,10.294
