sif_code,nav_date,nav
SIF-121,09-Jul-2026,10.8033
SIF-121,10-Jul-2026,10.9327
SIF-121,13-Jul-2026,10.9429
SIF-121,14-Jul-2026,10.8154
SIF-121,15-Jul-2026,10.8795
SIF-121,16-Jul-2026,10.8406
SIF-121,17-Jul-2026,10.7815
SIF-121,21-Jul-2026,10.8630
SIF-121,22-Jul-2026,10.6922
SIF-121,23-Jul-2026,10.6114
SIF-121,24-Jul-2026,10.6389
SIF-121,27-Jul-2026,10.7935
SIF-121,28-Jul-2026,10.7791
SIF-121,29-Jul-2026,10.8729
SIF-121,30-Jul-2026,10.8150
SIF-121,31-Jul-2026,10.8161
SIF-121,03-Aug-2026,11.0063
SIF-121,04-Aug-2026,10.9353
SIF-121,05-Aug-2026,11.0072
SIF-121,06-Aug-2026,11.0447
SIF-121,07-Aug-2026,11.0637
SIF-121,10-Aug-2026,11.1713
SIF-121,11-Aug-2026,11.1816
SIF-121,12-Aug-2026,11.1953
SIF-121,13-Aug-2026,11.2548
