sif_code,nav_date,nav
SIF-4,08-Oct-2025,10.0046
SIF-4,09-Oct-2025,10.0141
SIF-4,10-Oct-2025,10.0153
SIF-4,13-Oct-2025,10.0199
SIF-4,14-Oct-2025,10.015
SIF-4,15-Oct-2025,10.0218
SIF-4,16-Oct-2025,10.0485
SIF-4,17-Oct-2025,10.0453
SIF-4,20-Oct-2025,10.0898
SIF-4,23-Oct-2025,10.0995
SIF-4,24-Oct-2025,10.0753
SIF-4,27-Oct-2025,10.0917
SIF-4,28-Oct-2025,10.0932
SIF-4,29-Oct-2025,10.1514
SIF-4,30-Oct-2025,10.1418
SIF-4,31-Oct-2025,10.1297
SIF-4,03-Nov-2025,10.1778
SIF-4,04-Nov-2025,10.127
SIF-4,06-Nov-2025,10.0859
SIF-4,07-Nov-2025,10.0964
SIF-4,10-Nov-2025,10.1072
SIF-4,11-Nov-2025,10.1086
SIF-4,12-Nov-2025,10.139
SIF-4,13-Nov-2025,10.1366
SIF-4,14-Nov-2025,10.1084
SIF-4,17-Nov-2025,10.1312
SIF-4,18-Nov-2025,10.0925
SIF-4,19-Nov-2025,10.1372
SIF-4,20-Nov-2025,10.1296
SIF-4,21-Nov-2025,10.1009
SIF-4,24-Nov-2025,10.1212
SIF-4,25-Nov-2025,10.082
SIF-4,26-Nov-2025,10.1442
SIF-4,27-Nov-2025,10.1129
SIF-4,28-Nov-2025,10.0959
SIF-4,01-Dec-2025,10.0779
SIF-4,02-Dec-2025,10.079
SIF-4,03-Dec-2025,10.0613
SIF-4,04-Dec-2025,10.1
SIF-4,05-Dec-2025,10.1239
SIF-4,08-Dec-2025,10.0572
SIF-4,09-Dec-2025,10.0096
SIF-4,10-Dec-2025,9.9865
SIF-4,11-Dec-2025,10.0559
SIF-4,12-Dec-2025,10.0889
SIF-4,15-Dec-2025,10.075
SIF-4,16-Dec-2025,10.0111
SIF-4,17-Dec-2025,9.9772
SIF-4,18-Dec-2025,9.9926
SIF-4,19-Dec-2025,10.0496
SIF-4,22-Dec-2025,10.0898
SIF-4,23-Dec-2025,10.0858
SIF-4,24-Dec-2025,10.0637
SIF-4,26-Dec-2025,10.0327
SIF-4,29-Dec-2025,9.9854
SIF-4,30-Dec-2025,9.9813
SIF-4,31-Dec-2025,10.0246
SIF-4,01-Jan-2026,10.0726
SIF-4,02-Jan-2026,10.13
SIF-4,05-Jan-2026,10.0974
SIF-4,06-Jan-2026,10.1308
SIF-4,07-Jan-2026,10.1427
SIF-4,08-Jan-2026,10.0607
SIF-4,09-Jan-2026,9.9431
SIF-4,12-Jan-2026,9.9527
SIF-4,13-Jan-2026,9.9476
SIF-4,14-Jan-2026,9.8853
SIF-4,16-Jan-2026,9.8555
SIF-4,19-Jan-2026,9.8011
SIF-4,20-Jan-2026,9.6792
SIF-4,21-Jan-2026,9.619
SIF-4,22-Jan-2026,9.6771
SIF-4,23-Jan-2026,9.5264
SIF-4,27-Jan-2026,9.565
SIF-4,28-Jan-2026,9.6181
SIF-4,29-Jan-2026,9.6721
SIF-4,30-Jan-2026,9.6802
SIF-4,02-Feb-2026,9.6397
SIF-4,03-Feb-2026,9.7828
SIF-4,04-Feb-2026,9.8093
SIF-4,05-Feb-2026,9.8147
SIF-4,06-Feb-2026,9.8112
SIF-4,09-Feb-2026,9.8736
SIF-4,10-Feb-2026,9.8614
SIF-4,11-Feb-2026,9.8928
SIF-4,12-Feb-2026,9.8674
SIF-4,13-Feb-2026,9.7528
SIF-4,16-Feb-2026,9.8056
SIF-4,17-Feb-2026,9.8271
SIF-4,18-Feb-2026,9.8524
SIF-4,19-Feb-2026,9.7641
SIF-4,20-Feb-2026,9.7674
SIF-4,23-Feb-2026,9.7945
SIF-4,24-Feb-2026,9.7809
SIF-4,25-Feb-2026,9.814
SIF-4,26-Feb-2026,9.834
SIF-4,27-Feb-2026,9.7489
SIF-4,02-Mar-2026,9.6707
SIF-4,04-Mar-2026,9.5194
SIF-4,05-Mar-2026,9.5283
SIF-4,06-Mar-2026,9.4336
