sif_code,nav_date,nav
SIF-13,29-Oct-2025,10.0336
SIF-13,30-Oct-2025,10.0227
SIF-13,31-Oct-2025,9.9992
SIF-13,03-Nov-2025,10.0143
SIF-13,04-Nov-2025,9.999
SIF-13,06-Nov-2025,9.9901
SIF-13,07-Nov-2025,9.9895
SIF-13,10-Nov-2025,9.996
SIF-13,11-Nov-2025,10.0093
SIF-13,12-Nov-2025,10.0273
SIF-13,13-Nov-2025,10.0336
SIF-13,14-Nov-2025,10.0441
SIF-13,17-Nov-2025,10.0628
SIF-13,18-Nov-2025,10.0496
SIF-13,19-Nov-2025,10.0839
SIF-13,20-Nov-2025,10.0903
SIF-13,21-Nov-2025,10.0691
SIF-13,24-Nov-2025,10.0726
SIF-13,25-Nov-2025,10.0773
SIF-13,26-Nov-2025,10.1244
SIF-13,27-Nov-2025,10.1237
SIF-13,28-Nov-2025,10.1169
SIF-13,30-Nov-2025,10.1175
SIF-13,01-Dec-2025,10.1285
SIF-13,02-Dec-2025,10.1235
SIF-13,03-Dec-2025,10.1087
SIF-13,04-Dec-2025,10.1212
SIF-13,05-Dec-2025,10.1495
SIF-13,08-Dec-2025,10.1103
SIF-13,09-Dec-2025,10.1058
SIF-13,10-Dec-2025,10.1122
SIF-13,11-Dec-2025,10.133
SIF-13,12-Dec-2025,10.1639
SIF-13,15-Dec-2025,10.1564
SIF-13,16-Dec-2025,10.1186
SIF-13,17-Dec-2025,10.1121
SIF-13,18-Dec-2025,10.1239
SIF-13,19-Dec-2025,10.1696
SIF-13,22-Dec-2025,10.1967
SIF-13,23-Dec-2025,10.2012
SIF-13,24-Dec-2025,10.2045
SIF-13,26-Dec-2025,10.1998
SIF-13,29-Dec-2025,10.1857
SIF-13,30-Dec-2025,10.1771
SIF-13,31-Dec-2025,10.2069
SIF-13,01-Jan-2026,10.2222
SIF-13,02-Jan-2026,10.2521
SIF-13,05-Jan-2026,10.2406
SIF-13,06-Jan-2026,10.2191
SIF-13,07-Jan-2026,10.225
SIF-13,08-Jan-2026,10.1871
SIF-13,09-Jan-2026,10.1726
SIF-13,12-Jan-2026,10.1823
SIF-13,13-Jan-2026,10.1888
SIF-13,14-Jan-2026,10.1787
SIF-13,16-Jan-2026,10.1865
SIF-13,19-Jan-2026,10.1916
