sif_code,nav_date,nav
SIF-25,13-Nov-2025,10.0102
SIF-25,14-Nov-2025,10.0032
SIF-25,17-Nov-2025,10.0293
SIF-25,18-Nov-2025,10.0142
SIF-25,19-Nov-2025,9.9911
SIF-25,20-Nov-2025,9.9729
SIF-25,21-Nov-2025,9.9196
SIF-25,24-Nov-2025,9.8845
SIF-25,25-Nov-2025,9.9082
SIF-25,26-Nov-2025,9.9374
SIF-25,27-Nov-2025,9.909
SIF-25,28-Nov-2025,10.0055
SIF-25,01-Dec-2025,9.9568
SIF-25,02-Dec-2025,9.9524
SIF-25,03-Dec-2025,9.9124
SIF-25,04-Dec-2025,9.9087
SIF-25,05-Dec-2025,9.9045
SIF-25,08-Dec-2025,9.8452
SIF-25,09-Dec-2025,9.869
SIF-25,10-Dec-2025,9.8661
SIF-25,11-Dec-2025,9.8747
SIF-25,12-Dec-2025,9.9348
SIF-25,15-Dec-2025,9.9121
SIF-25,16-Dec-2025,9.8566
SIF-25,17-Dec-2025,9.8092
SIF-25,18-Dec-2025,9.7947
SIF-25,19-Dec-2025,9.8568
SIF-25,22-Dec-2025,9.8597
SIF-25,23-Dec-2025,9.8839
SIF-25,24-Dec-2025,9.8443
SIF-25,26-Dec-2025,9.8295
SIF-25,29-Dec-2025,9.7756
SIF-25,30-Dec-2025,9.7753
SIF-25,31-Dec-2025,9.843
SIF-25,01-Jan-2026,9.8767
SIF-25,02-Jan-2026,9.9503
SIF-25,05-Jan-2026,9.9223
SIF-25,06-Jan-2026,9.8909
SIF-25,07-Jan-2026,9.9537
SIF-25,08-Jan-2026,9.7835
SIF-25,09-Jan-2026,9.6202
SIF-25,12-Jan-2026,9.6277
SIF-25,13-Jan-2026,9.6372
SIF-25,14-Jan-2026,9.5818
SIF-25,16-Jan-2026,9.5573
SIF-25,19-Jan-2026,9.4716
SIF-25,20-Jan-2026,9.2904
SIF-25,21-Jan-2026,9.2354
SIF-25,22-Jan-2026,9.2775
SIF-25,23-Jan-2026,9.1781
SIF-25,27-Jan-2026,9.1624
SIF-25,28-Jan-2026,9.2422
SIF-25,29-Jan-2026,9.3102
SIF-25,30-Jan-2026,9.3704
SIF-25,02-Feb-2026,9.2897
SIF-25,03-Feb-2026,9.4906
SIF-25,04-Feb-2026,9.5256
SIF-25,05-Feb-2026,9.5122
SIF-25,06-Feb-2026,9.4842
SIF-25,09-Feb-2026,9.612
SIF-25,10-Feb-2026,9.6553
SIF-25,11-Feb-2026,9.6347
SIF-25,12-Feb-2026,9.5919
SIF-25,13-Feb-2026,9.4527
SIF-25,16-Feb-2026,9.4426
SIF-25,17-Feb-2026,9.4803
SIF-25,18-Feb-2026,9.4922
SIF-25,19-Feb-2026,9.3989
SIF-25,20-Feb-2026,9.3904
SIF-25,23-Feb-2026,9.3342
SIF-25,24-Feb-2026,9.2963
SIF-25,25-Feb-2026,9.341
SIF-25,26-Feb-2026,9.3637
SIF-25,27-Feb-2026,9.2749
SIF-25,02-Mar-2026,9.1422
SIF-25,04-Mar-2026,9.0249
SIF-25,05-Mar-2026,9.0318
SIF-25,06-Mar-2026,8.9777
SIF-25,09-Mar-2026,8.8718
SIF-25,10-Mar-2026,9.0214
SIF-25,11-Mar-2026,8.9744
SIF-25,12-Mar-2026,8.9424
SIF-25,13-Mar-2026,8.8212
SIF-25,16-Mar-2026,8.8248
SIF-25,17-Mar-2026,8.8729
SIF-25,18-Mar-2026,8.9936
SIF-25,19-Mar-2026,8.7742
SIF-25,20-Mar-2026,8.8366
SIF-25,23-Mar-2026,8.5787
SIF-25,24-Mar-2026,8.7159
SIF-25,25-Mar-2026,8.8443
SIF-25,27-Mar-2026,8.7175
SIF-25,30-Mar-2026,8.5589
SIF-25,31-Mar-2026,8.5587
SIF-25,01-Apr-2026,8.7425
SIF-25,02-Apr-2026,8.7247
SIF-25,06-Apr-2026,8.7889
SIF-25,07-Apr-2026,8.8319
SIF-25,08-Apr-2026,9.0602
SIF-25,09-Apr-2026,9.0547
SIF-25,10-Apr-2026,9.2217
SIF-25,13-Apr-2026,9.2063
SIF-25,15-Apr-2026,9.3839
SIF-25,16-Apr-2026,9.4915
SIF-25,17-Apr-2026,9.5712
SIF-25,20-Apr-2026,9.5577
SIF-25,21-Apr-2026,9.6489
SIF-25,22-Apr-2026,9.7692
SIF-25,23-Apr-2026,9.7175
SIF-25,24-Apr-2026,9.6641
SIF-25,27-Apr-2026,9.8021
SIF-25,28-Apr-2026,9.8539
SIF-25,29-Apr-2026,9.8236
SIF-25,30-Apr-2026,9.8632
SIF-25,04-May-2026,9.9455
SIF-25,05-May-2026,9.9609
SIF-25,06-May-2026,10.0251
SIF-25,07-May-2026,10.0714
SIF-25,08-May-2026,10.0462
SIF-25,11-May-2026,9.9787
SIF-25,12-May-2026,9.8429
SIF-25,13-May-2026,9.8657
SIF-25,14-May-2026,9.8536
SIF-25,15-May-2026,9.824
SIF-25,18-May-2026,9.7123
SIF-25,19-May-2026,9.7546
SIF-25,20-May-2026,9.7745
SIF-25,21-May-2026,9.8285
SIF-25,22-May-2026,9.803
SIF-25,25-May-2026,9.9102
SIF-25,26-May-2026,9.9601
SIF-25,27-May-2026,10.0369
SIF-25,29-May-2026,9.9948
SIF-25,01-Jun-2026,9.9339
SIF-25,02-Jun-2026,10.0111
SIF-25,03-Jun-2026,9.9627
SIF-25,04-Jun-2026,9.9634
SIF-25,05-Jun-2026,9.9619
SIF-25,08-Jun-2026,9.8654
SIF-25,09-Jun-2026,9.9717
SIF-25,10-Jun-2026,9.9194
SIF-25,11-Jun-2026,9.8564
SIF-25,12-Jun-2026,9.9724
SIF-25,15-Jun-2026,10.0779
SIF-25,16-Jun-2026,10.247
SIF-25,17-Jun-2026,10.3116
SIF-25,18-Jun-2026,10.3573
