sif_code,nav_date,nav
SIF-16,29-Oct-2025,10.0336
SIF-16,30-Oct-2025,10.0227
SIF-16,31-Oct-2025,9.9992
SIF-16,03-Nov-2025,10.0143
SIF-16,04-Nov-2025,9.999
SIF-16,06-Nov-2025,9.9901
SIF-16,07-Nov-2025,9.9895
SIF-16,10-Nov-2025,9.996
SIF-16,11-Nov-2025,10.0084
SIF-16,12-Nov-2025,10.0263
SIF-16,13-Nov-2025,10.0327
SIF-16,14-Nov-2025,10.0431
SIF-16,17-Nov-2025,10.0618
SIF-16,18-Nov-2025,10.0487
SIF-16,19-Nov-2025,10.0829
SIF-16,20-Nov-2025,10.0893
SIF-16,21-Nov-2025,10.0681
SIF-16,24-Nov-2025,10.0717
SIF-16,25-Nov-2025,10.0764
SIF-16,26-Nov-2025,10.1235
SIF-16,27-Nov-2025,10.1228
SIF-16,28-Nov-2025,10.116
SIF-16,30-Nov-2025,10.1166
SIF-16,01-Dec-2025,10.1276
SIF-16,02-Dec-2025,10.1226
SIF-16,03-Dec-2025,10.1077
SIF-16,04-Dec-2025,10.1203
SIF-16,05-Dec-2025,10.1485
SIF-16,08-Dec-2025,10.1093
SIF-16,09-Dec-2025,10.1049
SIF-16,10-Dec-2025,10.1112
SIF-16,11-Dec-2025,10.1322
SIF-16,12-Dec-2025,10.163
SIF-16,15-Dec-2025,10.1556
SIF-16,16-Dec-2025,10.1177
SIF-16,17-Dec-2025,10.1113
SIF-16,18-Dec-2025,10.123
SIF-16,19-Dec-2025,10.1688
SIF-16,22-Dec-2025,10.1959
SIF-16,23-Dec-2025,10.2003
SIF-16,24-Dec-2025,10.2037
SIF-16,26-Dec-2025,10.1989
SIF-16,29-Dec-2025,10.1848
SIF-16,30-Dec-2025,10.1762
SIF-16,31-Dec-2025,10.206
SIF-16,01-Jan-2026,10.2214
SIF-16,02-Jan-2026,10.2512
SIF-16,05-Jan-2026,10.2397
SIF-16,06-Jan-2026,10.2183
SIF-16,07-Jan-2026,10.2242
SIF-16,08-Jan-2026,10.1863
SIF-16,09-Jan-2026,10.1718
SIF-16,12-Jan-2026,10.1815
SIF-16,13-Jan-2026,10.188
SIF-16,14-Jan-2026,10.1779
SIF-16,16-Jan-2026,10.1856
SIF-16,19-Jan-2026,10.1907
SIF-16,20-Jan-2026,10.1245
SIF-16,21-Jan-2026,10.1233
SIF-16,22-Jan-2026,10.1418
SIF-16,23-Jan-2026,10.105
SIF-16,27-Jan-2026,10.0877
SIF-16,28-Jan-2026,10.116
SIF-16,29-Jan-2026,10.116
SIF-16,30-Jan-2026,10.1145
SIF-16,31-Jan-2026,10.1147
SIF-16,02-Feb-2026,10.0981
SIF-16,03-Feb-2026,10.1666
SIF-16,04-Feb-2026,10.1686
SIF-16,05-Feb-2026,10.1663
SIF-16,06-Feb-2026,10.1797
SIF-16,09-Feb-2026,10.1967
SIF-16,10-Feb-2026,10.2051
SIF-16,11-Feb-2026,10.2099
SIF-16,12-Feb-2026,10.1983
SIF-16,13-Feb-2026,10.1766
SIF-16,16-Feb-2026,10.1958
SIF-16,17-Feb-2026,10.2085
SIF-16,18-Feb-2026,10.2272
SIF-16,19-Feb-2026,10.2075
SIF-16,20-Feb-2026,10.2127
SIF-16,23-Feb-2026,10.229
SIF-16,24-Feb-2026,10.2079
SIF-16,25-Feb-2026,10.2206
SIF-16,26-Feb-2026,10.2217
SIF-16,27-Feb-2026,10.1863
SIF-16,28-Feb-2026,10.1867
SIF-16,02-Mar-2026,10.1588
SIF-16,04-Mar-2026,10.1001
SIF-16,05-Mar-2026,10.1281
SIF-16,06-Mar-2026,10.1163
SIF-16,09-Mar-2026,10.0803
SIF-16,10-Mar-2026,10.0927
SIF-16,11-Mar-2026,10.08
SIF-16,12-Mar-2026,10.0604
SIF-16,13-Mar-2026,10.0365
SIF-16,16-Mar-2026,10.0368
SIF-16,17-Mar-2026,10.0401
SIF-16,18-Mar-2026,10.0596
SIF-16,19-Mar-2026,10.0115
SIF-16,20-Mar-2026,10.0304
SIF-16,23-Mar-2026,9.9881
SIF-16,24-Mar-2026,10.0154
SIF-16,25-Mar-2026,10.0575
SIF-16,27-Mar-2026,10.01
SIF-16,30-Mar-2026,9.9601
SIF-16,31-Mar-2026,9.9603
SIF-16,01-Apr-2026,9.9777
SIF-16,02-Apr-2026,9.975
SIF-16,06-Apr-2026,9.9826
SIF-16,07-Apr-2026,10.0016
SIF-16,08-Apr-2026,10.0802
SIF-16,09-Apr-2026,10.0738
SIF-16,10-Apr-2026,10.1059
SIF-16,13-Apr-2026,10.0936
SIF-16,15-Apr-2026,10.1344
SIF-16,16-Apr-2026,10.1288
SIF-16,17-Apr-2026,10.1468
SIF-16,20-Apr-2026,10.1578
SIF-16,21-Apr-2026,10.1623
SIF-16,22-Apr-2026,10.1577
SIF-16,23-Apr-2026,10.1521
SIF-16,24-Apr-2026,10.1356
SIF-16,27-Apr-2026,10.1634
SIF-16,28-Apr-2026,10.1697
SIF-16,29-Apr-2026,10.1922
SIF-16,30-Apr-2026,10.1808
SIF-16,04-May-2026,10.1921
SIF-16,05-May-2026,10.1895
SIF-16,06-May-2026,10.22
SIF-16,07-May-2026,10.2348
SIF-16,08-May-2026,10.2371
SIF-16,11-May-2026,10.2215
SIF-16,12-May-2026,10.179
SIF-16,13-May-2026,10.1896
SIF-16,14-May-2026,10.2512
SIF-16,15-May-2026,10.2492
SIF-16,18-May-2026,10.2442
SIF-16,19-May-2026,10.2431
SIF-16,20-May-2026,10.254
SIF-16,21-May-2026,10.2446
SIF-16,22-May-2026,10.2514
SIF-16,25-May-2026,10.3037
SIF-16,26-May-2026,10.3032
SIF-16,27-May-2026,10.2877
