sif_code,nav_date,nav
SIF-19,09-Jul-2026,942.7155
SIF-19,10-Jul-2026,952.8496
SIF-19,13-Jul-2026,951.8728
SIF-19,14-Jul-2026,948.2535
SIF-19,15-Jul-2026,951.0819
SIF-19,16-Jul-2026,951.7251
SIF-19,17-Jul-2026,953.1879
SIF-19,21-Jul-2026,948.1115
SIF-19,22-Jul-2026,937.9358
SIF-19,23-Jul-2026,930.4596
SIF-19,24-Jul-2026,928.2119
SIF-19,27-Jul-2026,935.2637
SIF-19,28-Jul-2026,930.6845
SIF-19,29-Jul-2026,938.8126
SIF-19,30-Jul-2026,939.4463
SIF-19,31-Jul-2026,942.9092
SIF-19,03-Aug-2026,953.4141
SIF-19,04-Aug-2026,951.0693
SIF-19,05-Aug-2026,951.7379
SIF-19,06-Aug-2026,951.8865
SIF-19,07-Aug-2026,952.6264
SIF-19,10-Aug-2026,953.4690
SIF-19,11-Aug-2026,949.4904
SIF-19,12-Aug-2026,953.7639
SIF-19,13-Aug-2026,948.4484
SIF-19,14-Aug-2026,949.0158
SIF-19,17-Aug-2026,950.3459
SIF-19,18-Aug-2026,946.2853
SIF-19,Growth Option,Direct Plan
SIF-19,31-Aug-2026,940.6063
