sif_code,nav_date,nav
SIF-20,09-Jul-2026,942.7155
SIF-20,10-Jul-2026,952.8496
SIF-20,13-Jul-2026,951.8728
SIF-20,14-Jul-2026,948.2535
SIF-20,15-Jul-2026,951.0819
SIF-20,16-Jul-2026,951.7251
SIF-20,17-Jul-2026,953.1879
SIF-20,21-Jul-2026,948.1115
SIF-20,22-Jul-2026,937.9358
SIF-20,23-Jul-2026,930.4596
SIF-20,24-Jul-2026,928.2119
SIF-20,27-Jul-2026,935.2637
SIF-20,28-Jul-2026,930.6845
SIF-20,29-Jul-2026,938.8126
SIF-20,30-Jul-2026,939.4463
SIF-20,31-Jul-2026,942.9092
SIF-20,03-Aug-2026,953.4141
SIF-20,04-Aug-2026,951.0693
SIF-20,05-Aug-2026,951.7379
SIF-20,06-Aug-2026,951.8865
SIF-20,07-Aug-2026,952.6264
SIF-20,10-Aug-2026,953.4690
SIF-20,11-Aug-2026,949.4904
SIF-20,12-Aug-2026,953.7639
SIF-20,13-Aug-2026,948.4484
SIF-20,14-Aug-2026,949.0158
SIF-20,17-Aug-2026,950.3459
SIF-20,18-Aug-2026,946.2853
SIF-20,IDCW Option,Direct Plan
SIF-20,31-Aug-2026,940.6063
