sif_code,nav_date,nav
SIF-123,10-Jun-2026,9.9678
SIF-123,11-Jun-2026,9.9344
SIF-123,12-Jun-2026,10.1278
SIF-123,15-Jun-2026,10.311
SIF-123,16-Jun-2026,10.3245
SIF-123,17-Jun-2026,10.3717
SIF-123,18-Jun-2026,10.454
SIF-123,19-Jun-2026,10.4949
SIF-123,22-Jun-2026,10.5366
SIF-123,23-Jun-2026,10.5296
SIF-123,24-Jun-2026,10.6189
SIF-123,25-Jun-2026,10.5603
SIF-123,29-Jun-2026,10.5017
SIF-123,30-Jun-2026,10.5667
SIF-123,01-Jul-2026,10.6429
SIF-123,02-Jul-2026,10.7458
SIF-123,03-Jul-2026,10.7388
SIF-123,06-Jul-2026,10.811
SIF-123,07-Jul-2026,10.8124
SIF-123,08-Jul-2026,10.6133
SIF-123,09-Jul-2026,10.7874
SIF-123,10-Jul-2026,10.916
SIF-123,13-Jul-2026,10.9247
SIF-123,14-Jul-2026,10.797
SIF-123,15-Jul-2026,10.8604
SIF-123,16-Jul-2026,10.8211
SIF-123,17-Jul-2026,10.7616
SIF-123,20-Jul-2026,10.8143
SIF-123,21-Jul-2026,10.841
SIF-123,22-Jul-2026,10.67
SIF-123,23-Jul-2026,10.5889
SIF-123,24-Jul-2026,10.616
SIF-123,27-Jul-2026,10.7688
SIF-123,28-Jul-2026,10.754
SIF-123,29-Jul-2026,10.8471
SIF-123,30-Jul-2026,10.7888
SIF-123,31-Jul-2026,10.7895
SIF-123,03-Aug-2026,10.9778
SIF-123,04-Aug-2026,10.9066
SIF-123,05-Aug-2026,10.9778
SIF-123,06-Aug-2026,11.0147
SIF-123,07-Aug-2026,11.0332
SIF-123,10-Aug-2026,11.1391
SIF-123,11-Aug-2026,11.1489
SIF-123,12-Aug-2026,11.1621
SIF-123,13-Aug-2026,11.2209
SIF-123,14-Aug-2026,11.1866
SIF-123,17-Aug-2026,11.2331
SIF-123,18-Aug-2026,11.2601
SIF-123,19-Aug-2026,11.2353
SIF-123,20-Aug-2026,11.2856
SIF-123,21-Aug-2026,11.2994
SIF-123,24-Aug-2026,11.2676
SIF-123,25-Aug-2026,11.2661
SIF-123,26-Aug-2026,11.2934
SIF-123,27-Aug-2026,11.2263
SIF-123,28-Aug-2026,11.2092
SIF-123,31-Aug-2026,11.1633
SIF-123,01-Sep-2026,11.1052
SIF-123,02-Sep-2026,11.0249
SIF-123,03-Sep-2026,11.0661
SIF-123,04-Sep-2026,11.0409
SIF-123,07-Sep-2026,11.0474
SIF-123,08-Sep-2026,11.0512
SIF-123,09-Sep-2026,10.9702
